season,lg,player,player_id,age,team,pos,g,gs,mp,pg_percent,sg_percent,sf_percent,pf_percent,c_percent,on_court_plus_minus_per_100_poss,net_plus_minus_per_100_poss,bad_pass_turnover,lost_ball_turnover,shooting_foul_committed,offensive_foul_committed,shooting_foul_drawn,offensive_foul_drawn,points_generated_by_assists,and1,fga_blocked
2022,NBA,Greg Monroe,monrogr01,31,MIN,C,4,0,81,0.0,0.0,0.0,0.0,100.0,0.9,-1.6,5,2,5,0,4,0.0,38,1,2
2022,NBA,Greg Monroe,monrogr01,31,WAS,C,2,0,18,0.0,0.0,0.0,0.0,100.0,18.9,22.2,2,0,1,0,0,0.0,2,0,2
2022,NBA,Greg Monroe,monrogr01,31,MIL,C,5,0,70,0.0,0.0,0.0,0.0,100.0,-1.3,-4.6,1,1,3,0,5,0.0,6,1,6
2022,NBA,Greg Monroe,monrogr01,31,UTA,C,3,0,26,0.0,0.0,0.0,0.0,100.0,-8.8,-15.0,0,0,5,0,4,0.0,7,1,0
2022,NBA,Moses Moody,moodymo01,19,GSW,SG,52,11,607,0.0,43.0,51.0,6.0,0.0,-2.9,-10.2,9,1,25,2,17,6.0,56,6,3
2022,NBA,Matt Mooney,moonema01,25,NYK,SG,1,0,2,100.0,0.0,0.0,0.0,0.0,-90.0,-90.3,1,0,0,0,0,0.0,0,0,0
2022,NBA,Xavier Moon,moonxa01,27,LAC,SG,10,0,137,96.0,4.0,0.0,0.0,0.0,0.7,0.6,4,2,7,0,1,1.0,63,0,3
2022,NBA,Ja Morant,moranja01,22,MEM,PG,57,57,1889,90.0,10.0,0.0,0.0,0.0,4.9,-1.7,121,56,39,3,178,7.0,906,39,95
2022,NBA,Juwan Morgan,morgaju01,24,2TM,PF,2,0,31,0.0,0.0,39.0,51.0,10.0,-27.0,-30.2,0,0,1,0,0,0.0,2,0,0
2022,NBA,Juwan Morgan,morgaju01,24,TOR,PF,1,0,27,0.0,0.0,30.0,58.0,12.0,-45.5,-48.0,0,0,1,0,0,0.0,2,0,0
2022,NBA,Juwan Morgan,morgaju01,24,BOS,PF,1,0,4,0.0,0.0,100.0,0.0,0.0,97.6,90.0,0,0,0,0,0,0.0,0,0,0
2022,NBA,Jaylen Morris,morrija01,26,SAS,SG,3,0,16,59.0,41.0,0.0,0.0,0.0,14.3,14.2,0,1,1,0,1,0.0,6,0,1
2022,NBA,Markieff Morris,morrima02,32,MIA,PF,17,1,298,0.0,0.0,0.0,76.0,24.0,3.8,-0.9,7,5,15,5,5,1.0,57,1,1
2022,NBA,Marcus Morris,morrima03,32,LAC,PF,54,54,1564,0.0,7.0,49.0,40.0,4.0,-4.9,-8.2,32,19,52,8,59,9.0,284,14,22
2022,NBA,Monte Morris,morrimo01,26,DEN,PG,75,74,2239,91.0,9.0,0.0,0.0,0.0,5.9,8.1,54,12,41,5,34,13.0,787,8,34
2022,NBA,Emmanuel Mudiay,mudiaem01,25,SAC,PG,2,0,11,100.0,0.0,0.0,0.0,0.0,-16.4,-11.0,1,0,1,0,1,0.0,9,0,0
2022,NBA,Mychal Mulder,muldemy01,27,2TM,PG,17,3,239,87.0,13.0,0.0,0.0,0.0,-11.8,-6.2,5,1,4,1,2,1.0,14,0,7
2022,NBA,Mychal Mulder,muldemy01,27,ORL,PG,15,2,195,84.0,16.0,0.0,0.0,0.0,-14.4,-6.5,5,1,3,1,1,1.0,8,0,6
2022,NBA,Mychal Mulder,muldemy01,27,MIA,PG,2,1,44,100.0,0.0,0.0,0.0,0.0,-0.2,-4.8,0,0,1,0,1,0.0,6,0,1
2022,NBA,Ade Murkey,murkead01,24,SAC,SG,1,0,1,0.0,0.0,100.0,0.0,0.0,-16.7,-11.2,0,0,0,0,0,0.0,0,0,0
2022,NBA,Trey Murphy III,murphtr02,21,NOP,SF,62,1,864,0.0,2.0,50.0,47.0,2.0,-1.2,-0.2,10,5,31,1,24,9.0,94,6,13
2022,NBA,Dejounte Murray,murrade01,25,SAS,PG,68,68,2366,92.0,8.0,0.0,0.0,0.0,1.0,2.3,117,46,52,11,115,9.0,1471,32,58
2022,NBA,Mike Muscala,muscami01,30,OKC,C,43,0,592,0.0,0.0,0.0,0.0,100.0,0.5,10.4,4,6,35,3,26,3.0,55,7,10
2022,NBA,Svi Mykhailiuk,mykhasv01,24,TOR,SF,56,5,716,3.0,37.0,54.0,5.0,1.0,-6.5,-10.7,14,11,24,3,15,6.0,110,2,11
2022,NBA,Abdel Nader,naderab01,28,PHO,SF,14,0,145,0.0,13.0,86.0,1.0,0.0,-1.6,-9.7,8,2,6,1,4,3.0,20,0,2
2022,NBA,Larry Nance Jr.,nancela02,29,2TM,PF,46,11,1040,0.0,0.0,0.0,50.0,50.0,-1.4,7.8,17,7,31,9,24,11.0,208,5,11
2022,NBA,Larry Nance Jr.,nancela02,29,POR,C,37,11,858,0.0,0.0,0.0,47.0,53.0,-1.3,9.7,12,3,24,8,21,10.0,186,5,9
2022,NBA,Larry Nance Jr.,nancela02,29,NOP,PF,9,0,182,0.0,0.0,0.0,65.0,35.0,-2.1,-1.1,5,4,7,1,3,1.0,22,0,2
2022,NBA,RJ Nembhard Jr.,nembhrj01,22,CLE,SG,14,0,63,43.0,51.0,6.0,0.0,0.0,-8.2,-10.5,1,2,2,0,1,1.0,28,0,3
2022,NBA,Aaron Nesmith,nesmiaa01,22,BOS,SF,52,3,574,1.0,30.0,63.0,7.0,0.0,4.5,-3.8,17,5,39,3,15,6.0,53,7,2
2022,NBA,Raul Neto,netora01,29,WAS,PG,70,19,1372,90.0,10.0,0.0,0.0,0.0,-2.5,1.2,53,15,44,5,45,22.0,519,14,24
2022,NBA,Malik Newman,newmama01,24,CLE,PG,1,0,8,100.0,0.0,0.0,0.0,0.0,0.8,-1.3,1,0,0,0,1,0.0,3,0,0
2022,NBA,Georges Niang,niangge01,28,PHI,PF,76,7,1736,0.0,0.0,35.0,63.0,2.0,1.2,-2.6,30,13,87,8,25,11.0,237,7,27
2022,NBA,Daishen Nix,nixda01,19,HOU,SG,24,0,261,0.0,14.0,82.0,4.0,0.0,-7.9,1.2,19,5,10,1,15,0.0,95,2,8
2022,NBA,Zeke Nnaji,nnajize01,21,DEN,PF,41,1,698,0.0,0.0,1.0,36.0,63.0,-3.5,-7.0,8,7,36,7,32,3.0,45,4,19
2022,NBA,Nerlens Noel,noelne01,27,NYK,C,25,11,562,0.0,0.0,0.0,0.0,100.0,-4.4,-5.4,3,7,33,6,10,6.0,53,4,4
2022,NBA,Jaylen Nowell,nowelja01,22,MIN,SG,62,1,975,14.0,56.0,30.0,0.0,0.0,3.0,0.7,21,9,48,1,46,5.0,313,15,16
2022,NBA,Frank Ntilikina,ntilila01,23,DAL,SG,58,5,685,6.0,83.0,11.0,0.0,0.0,4.5,1.1,24,2,29,5,10,8.0,160,2,10
2022,NBA,Jusuf Nurkić,nurkiju01,27,POR,C,56,56,1579,0.0,0.0,0.0,0.0,100.0,-0.6,13.8,55,40,82,38,126,6.0,393,35,46
2022,NBA,David Nwaba,nwabada01,29,HOU,SF,46,4,609,0.0,4.0,65.0,29.0,2.0,-9.3,-0.4,11,5,29,2,32,2.0,83,5,23
2022,NBA,Jordan Nwora,nworajo01,23,MIL,SF,62,13,1185,1.0,5.0,46.0,43.0,5.0,-3.1,-9.0,26,18,46,3,19,5.0,149,4,20
2022,NBA,Semi Ojeleye,ojelese01,27,2TM,PF,30,0,406,0.0,3.0,14.0,76.0,6.0,-16.1,-19.9,6,3,15,0,12,2.0,23,3,9
2022,NBA,Semi Ojeleye,ojelese01,27,MIL,PF,20,0,308,1.0,4.0,18.0,70.0,8.0,-18.3,-23.2,3,2,12,0,5,1.0,14,1,6
2022,NBA,Semi Ojeleye,ojelese01,27,LAC,PF,10,0,98,0.0,0.0,5.0,95.0,1.0,-9.4,-9.8,3,1,3,0,7,1.0,9,2,3
2022,NBA,Chuma Okeke,okekech01,23,ORL,PF,70,20,1749,0.0,0.0,6.0,89.0,5.0,-9.3,-1.9,33,14,54,3,32,4.0,290,5,14
2022,NBA,Josh Okogie,okogijo01,23,MIN,SG,49,6,516,3.0,40.0,54.0,4.0,0.0,3.0,0.6,10,6,26,3,23,19.0,61,5,10
2022,NBA,Onyeka Okongwu,okongon01,21,ATL,C,48,6,992,0.0,0.0,0.0,2.0,98.0,5.2,4.4,14,12,91,13,55,3.0,133,16,21
2022,NBA,Isaac Okoro,okorois01,21,CLE,SF,67,61,1981,1.0,68.0,31.0,1.0,0.0,3.6,2.9,25,18,70,9,77,22.0,301,15,31
2022,NBA,KZ Okpala,okpalkz01,22,MIA,PF,21,0,244,0.0,0.0,1.0,56.0,43.0,4.3,-0.3,1,2,17,2,6,0.0,35,1,2
2022,NBA,Victor Oladipo,oladivi01,29,MIA,SG,8,1,173,9.0,39.0,52.0,0.0,0.0,-1.4,-6.3,9,6,8,0,7,5.0,68,2,3
2022,NBA,Cameron Oliver,oliveca01,25,ATL,SF,2,0,43,0.0,0.0,0.0,38.0,62.0,3.5,1.7,0,0,3,0,2,0.0,7,1,0
2022,NBA,Kelly Olynyk,olynyke01,30,DET,C,40,1,764,0.0,0.0,0.0,0.0,100.0,-5.7,2.8,27,13,45,16,34,11.0,268,10,13
2022,NBA,Eugene Omoruyi,omorueu01,24,DAL,SF,4,0,18,0.0,0.0,0.0,100.0,0.0,2.6,-1.0,0,0,1,0,1,0.0,4,0,0
2022,NBA,Royce O'Neale,onealro01,28,UTA,SF,77,77,2406,0.0,18.0,78.0,5.0,0.0,5.0,-2.9,52,9,83,7,20,16.0,480,8,15
2022,NBA,Miye Oni,onimi01,24,UTA,SG,16,0,44,0.0,10.0,84.0,6.0,0.0,-28.8,-35.3,0,0,4,0,1,0.0,14,1,0
2022,NBA,Cedi Osman,osmande01,26,CLE,SF,66,3,1462,0.0,32.0,60.0,9.0,0.0,-1.9,-6.3,34,19,48,8,55,10.0,330,15,26
2022,NBA,Daniel Oturu,oturuda01,22,TOR,C,3,0,27,0.0,0.0,0.0,0.0,100.0,-42.1,-44.6,0,0,1,0,3,0.0,0,1,2
2022,NBA,Kelly Oubre Jr.,oubreke01,26,CHO,SF,76,13,1999,1.0,33.0,61.0,6.0,0.0,-0.5,-2.1,26,32,79,4,96,17.0,198,28,43
2022,NBA,Jaysean Paige,paigeja01,27,DET,PG,1,0,7,0.0,100.0,0.0,0.0,0.0,-69.6,-61.7,1,0,2,0,0,0.0,3,0,0
2022,NBA,Trayvon Palmer,palmetr01,27,DET,SG,1,0,17,0.0,0.0,100.0,0.0,0.0,-33.9,-26.0,1,0,1,0,0,0.0,0,0,0
2022,NBA,Kevin Pangos,pangoke01,29,CLE,PG,24,3,166,93.0,7.0,0.0,0.0,0.0,-12.0,-14.8,3,3,5,1,0,1.0,70,0,1
2022,NBA,Jabari Parker,parkeja01,26,BOS,PF,12,0,112,0.0,0.0,0.0,28.0,72.0,-1.2,-9.2,5,2,10,1,3,0.0,13,1,2
2022,NBA,Eric Paschall,pascher01,25,UTA,PF,58,3,736,0.0,0.0,7.0,78.0,15.0,-2.1,-10.0,7,13,20,7,43,3.0,94,12,22
2022,NBA,Chris Paul,paulch01,36,PHO,PG,65,65,2139,100.0,0.0,0.0,0.0,0.0,10.2,5.4,108,32,48,6,34,10.0,1601,8,12
2022,NBA,Cameron Payne,payneca01,27,PHO,PG,58,12,1278,81.0,19.0,0.0,0.0,0.0,6.1,-2.4,61,28,52,9,40,25.0,682,11,33
2022,NBA,Elfrid Payton,paytoel01,27,PHO,PG,50,1,549,52.0,46.0,3.0,0.0,0.0,-2.9,-12.3,30,7,12,2,14,1.0,230,4,28
2022,NBA,Gary Payton II,paytoga02,29,GSW,SG,71,16,1247,46.0,54.0,0.0,0.0,0.0,9.8,5.9,24,5,34,8,27,5.0,157,6,9
2022,NBA,Norvel Pelle,pelleno01,28,UTA,C,3,0,19,0.0,0.0,0.0,5.0,95.0,-56.0,-62.4,1,0,0,0,0,0.0,0,0,0
2022,NBA,Reggie Perry,perryre01,21,2TM,PF,10,1,187,0.0,0.0,0.0,2.0,98.0,-20.1,-12.0,5,4,17,2,8,0.0,31,3,3
2022,NBA,Reggie Perry,perryre01,21,POR,PF,9,1,177,0.0,0.0,0.0,2.0,98.0,-20.2,-11.8,5,4,15,2,8,0.0,31,3,3
2022,NBA,Reggie Perry,perryre01,21,IND,PF,1,0,10,0.0,0.0,0.0,0.0,100.0,-19.0,-15.0,0,0,2,0,0,0.0,0,0,0
2022,NBA,Jamorko Pickett,pickeja01,24,DET,PF,13,0,176,0.0,0.0,7.0,51.0,42.0,-1.5,6.8,1,4,8,0,1,1.0,19,0,1
2022,NBA,Theo Pinson,pinsoth01,26,DAL,SF,19,0,148,0.0,9.0,47.0,44.0,0.0,-11.1,-15.2,5,0,5,0,3,0.0,40,0,0
2022,NBA,Mason Plumlee,plumlma01,31,CHO,C,73,73,1793,0.0,0.0,0.0,0.0,100.0,1.2,1.2,56,19,117,18,86,6.0,553,17,29
2022,NBA,Jakob Poeltl,poeltja01,26,SAS,C,68,67,1970,0.0,0.0,0.0,0.0,100.0,2.8,5.3,47,24,144,25,84,10.0,446,22,39
2022,NBA,Aleksej Pokusevski,pokusal01,20,OKC,PF,61,12,1233,0.0,0.0,2.0,49.0,49.0,-3.3,7.3,52,24,46,10,21,5.0,322,3,24
2022,NBA,Yves Pons,ponsyv01,22,MEM,SF,12,0,71,0.0,20.0,77.0,3.0,0.0,-19.5,-25.8,1,0,5,0,1,0.0,3,0,1
2022,NBA,Jordan Poole,poolejo01,22,GSW,SG,76,51,2283,33.0,62.0,5.0,0.0,0.0,6.3,1.4,95,49,77,18,101,19.0,723,27,57
2022,NBA,Kevin Porter Jr.,porteke02,21,HOU,PG,61,61,1907,94.0,6.0,0.0,0.0,0.0,-7.0,4.0,118,56,63,10,83,19.0,922,19,40
2022,NBA,Michael Porter Jr.,portemi01,23,DEN,SF,9,9,265,0.0,0.0,91.0,9.0,0.0,9.6,7.7,5,2,6,4,5,0.0,38,3,4
2022,NBA,Otto Porter Jr.,porteot01,28,GSW,PF,63,15,1396,0.0,0.0,0.0,64.0,36.0,6.8,1.6,18,7,47,7,27,3.0,241,6,9
2022,NBA,Bobby Portis,portibo01,26,MIL,C,72,59,2028,0.0,0.0,0.0,7.0,93.0,7.0,7.9,21,29,78,22,46,4.0,222,10,48
2022,NBA,Kristaps Porziņģis,porzikr01,26,2TM,PF,51,51,1481,0.0,0.0,0.0,27.0,73.0,0.6,-1.1,33,24,59,18,115,3.0,278,18,29
2022,NBA,Kristaps Porziņģis,porzikr01,26,DAL,PF,34,34,1002,0.0,0.0,0.0,39.0,61.0,2.0,-2.1,19,19,35,11,66,1.0,164,10,18
2022,NBA,Kristaps Porziņģis,porzikr01,26,WAS,PF,17,17,479,0.0,0.0,0.0,3.0,97.0,-2.4,1.0,14,5,24,7,49,2.0,114,8,11
2022,NBA,Micah Potter,pottemi01,23,DET,C,3,0,31,0.0,0.0,0.0,0.0,100.0,-56.2,-48.6,0,0,1,1,2,1.0,0,2,0
2022,NBA,Dwight Powell,poweldw01,30,DAL,C,82,71,1798,0.0,0.0,0.0,0.0,100.0,2.9,-1.2,19,13,123,28,105,18.0,232,44,25
2022,NBA,Myles Powell,powelmy01,24,PHI,PG,11,0,52,100.0,0.0,0.0,0.0,0.0,-14.6,-17.5,1,1,3,0,0,1.0,8,0,1
2022,NBA,Norman Powell,powelno01,28,2TM,SG,45,41,1458,4.0,21.0,68.0,6.0,0.0,-7.4,1.3,30,29,48,4,107,6.0,233,21,32
2022,NBA,Norman Powell,powelno01,28,POR,SF,40,39,1333,0.0,18.0,75.0,7.0,0.0,-7.6,2.0,27,27,41,3,92,6.0,200,18,29
2022,NBA,Norman Powell,powelno01,28,LAC,SG,5,2,125,44.0,56.0,0.0,0.0,0.0,-5.9,-6.2,3,2,7,1,15,0.0,33,3,3
2022,NBA,Joshua Primo,primojo01,19,SAS,SF,50,16,965,0.0,7.0,77.0,16.0,0.0,-3.7,-5.0,40,7,51,5,24,10.0,187,4,10
2022,NBA,Taurean Prince,princta02,27,MIN,PF,69,8,1177,0.0,1.0,53.0,45.0,0.0,-0.1,-3.6,24,14,66,2,42,23.0,164,13,13
2022,NBA,Payton Pritchard,pritcpa01,24,BOS,PG,71,2,1001,100.0,0.0,0.0,0.0,0.0,3.5,-5.6,22,9,20,2,6,3.0,353,2,13
2022,NBA,Trevelin Queen,queentr01,24,HOU,SG,10,0,74,37.0,62.0,1.0,0.0,0.0,3.6,12.9,2,4,4,1,3,1.0,10,2,0
2022,NBA,Neemias Queta,quetane01,22,SAC,C,15,0,120,0.0,0.0,0.0,0.0,100.0,-2.4,3.1,1,1,8,3,8,0.0,12,1,3
2022,NBA,Immanuel Quickley,quickim01,22,NYK,PG,78,3,1802,82.0,18.0,0.0,0.0,0.0,7.9,13.8,57,20,62,11,83,7.0,656,21,33
2022,NBA,Jahmi'us Ramsey,ramseja01,20,SAC,SG,19,0,134,27.0,66.0,7.0,0.0,0.0,-9.3,-4.0,0,4,4,1,6,0.0,16,0,3
2022,NBA,Julius Randle,randlju01,27,NYK,PF,72,72,2544,0.0,0.0,1.0,92.0,7.0,-3.0,-9.5,111,74,83,37,165,5.0,976,42,66
2022,NBA,Austin Reaves,reaveau01,23,LAL,SG,61,19,1418,5.0,47.0,47.0,2.0,0.0,1.1,6.5,23,10,40,2,51,33.0,271,14,11
2022,NBA,Cam Reddish,reddica01,22,2TM,SF,49,7,1012,0.0,0.0,74.0,25.0,0.0,-9.3,-13.2,20,21,29,4,53,6.0,115,9,23
2022,NBA,Cam Reddish,reddica01,22,ATL,SF,34,7,797,0.0,1.0,73.0,27.0,0.0,-9.5,-14.2,17,16,20,3,38,5.0,93,7,20
2022,NBA,Cam Reddish,reddica01,22,NYK,SF,15,0,215,0.0,0.0,79.0,21.0,0.0,-8.4,-9.2,3,5,9,1,15,1.0,22,2,3
2022,NBA,Davon Reed,reedda01,26,DEN,SG,48,5,668,0.0,11.0,67.0,22.0,0.0,0.3,-2.4,6,4,37,2,7,0.0,134,3,4
2022,NBA,Paul Reed,reedpa01,22,PHI,C,38,2,302,0.0,0.0,0.0,39.0,61.0,-5.6,-9.0,1,4,31,5,8,2.0,40,2,9
2022,NBA,Naz Reid,reidna01,22,MIN,C,77,6,1215,0.0,0.0,0.0,7.0,93.0,-3.6,-8.7,26,24,101,19,79,7.0,178,21,33
2022,NBA,Josh Richardson,richajo01,28,2TM,SG,65,7,1600,3.0,77.0,20.0,1.0,0.0,4.2,-1.9,29,20,55,5,33,12.0,275,3,25
2022,NBA,Josh Richardson,richajo01,28,BOS,SG,44,0,1087,1.0,82.0,16.0,0.0,0.0,3.1,-6.3,19,9,39,3,25,6.0,166,3,17
2022,NBA,Josh Richardson,richajo01,28,SAS,SG,21,7,513,6.0,66.0,27.0,2.0,0.0,6.5,7.4,10,11,16,2,8,6.0,109,0,8
2022,NBA,Nick Richards,richani01,24,CHO,C,50,5,367,0.0,0.0,0.0,0.0,100.0,-12.3,-14.1,6,5,17,9,21,5.0,32,7,8
2022,NBA,Austin Rivers,riverau01,29,DEN,SG,67,18,1480,1.0,58.0,41.0,1.0,0.0,2.8,0.8,26,18,54,3,17,4.0,232,4,13
2022,NBA,Duncan Robinson,robindu01,27,MIA,SG,79,68,2043,2.0,61.0,37.0,1.0,0.0,2.3,-4.7,28,12,100,8,17,19.0,303,4,19
2022,NBA,Jeremiah Robinson-Earl,robinje02,21,OKC,C,49,36,1087,0.0,0.0,0.0,21.0,79.0,-10.9,-3.6,10,20,47,4,25,9.0,129,2,25
2022,NBA,Justin Robinson,robinju01,24,3TM,PG,25,0,304,86.0,14.0,0.0,0.0,0.0,-18.3,-18.3,13,3,18,0,1,11.0,77,0,1
2022,NBA,Justin Robinson,robinju01,24,MIL,PG,17,0,198,100.0,0.0,0.0,0.0,0.0,-10.6,-14.5,9,1,12,0,0,8.0,51,0,0
2022,NBA,Justin Robinson,robinju01,24,SAC,PG,3,0,15,100.0,0.0,0.0,0.0,0.0,-67.5,-62.3,0,1,2,0,0,0.0,5,0,1
2022,NBA,Justin Robinson,robinju01,24,DET,PG,5,0,91,55.0,45.0,0.0,0.0,0.0,-27.1,-19.5,4,1,4,0,1,3.0,21,0,0
2022,NBA,Mitchell Robinson,robinmi01,23,NYK,C,72,62,1848,0.0,0.0,0.0,0.0,100.0,-1.8,-3.9,12,18,121,20,91,4.0,98,24,29
2022,NBA,Isaiah Roby,robyis01,23,OKC,PF,45,28,948,0.0,0.0,5.0,48.0,47.0,-9.3,-1.4,13,18,70,7,54,5.0,175,7,24
2022,NBA,Rajon Rondo,rondora01,35,2TM,PG,39,1,697,94.0,6.0,0.0,0.0,0.0,-7.6,-8.3,56,9,21,1,3,7.0,403,1,10
2022,NBA,Rajon Rondo,rondora01,35,LAL,PG,18,0,289,89.0,12.0,0.0,0.0,0.0,-10.3,-7.8,28,6,11,0,0,5.0,155,0,4
2022,NBA,Rajon Rondo,rondora01,35,CLE,PG,21,1,408,97.0,3.0,0.0,0.0,0.0,-5.6,-8.6,28,3,10,1,3,2.0,248,1,6
2022,NBA,Derrick Rose,rosede01,33,NYK,PG,26,4,636,35.0,65.0,0.0,0.0,0.0,6.3,7.2,25,13,6,0,15,4.0,245,3,17
2022,NBA,Terrence Ross,rosste01,30,ORL,SG,63,0,1448,0.0,26.0,74.0,0.0,0.0,-12.7,-7.1,43,18,20,8,55,5.0,273,18,24
2022,NBA,Terry Rozier,roziete01,27,CHO,SG,73,73,2458,31.0,69.0,0.0,0.0,0.0,1.2,1.6,60,22,62,7,71,25.0,795,29,46
2022,NBA,Ricky Rubio,rubiori01,31,CLE,PG,34,8,970,47.0,53.0,0.0,0.0,0.0,8.8,9.0,61,18,20,6,30,15.0,527,5,26
2022,NBA,D'Angelo Russell,russeda01,25,MIN,PG,65,65,2077,55.0,45.0,0.0,0.0,0.0,3.9,3.2,114,38,58,8,71,10.0,1096,14,27
2022,NBA,Matt Ryan,ryanma01,24,BOS,SF,1,0,5,0.0,52.0,48.0,0.0,0.0,35.6,27.9,0,0,0,0,0,0.0,0,0,0
2022,NBA,Domantas Sabonis,sabondo01,25,2TM,PF,62,61,2136,0.0,0.0,0.0,44.0,56.0,-1.6,4.3,69,73,93,38,153,7.0,796,42,46
2022,NBA,Domantas Sabonis,sabondo01,25,IND,PF,47,46,1632,0.0,0.0,0.0,51.0,49.0,-1.1,5.0,50,53,70,30,116,7.0,579,30,37
2022,NBA,Domantas Sabonis,sabondo01,25,SAC,PF,15,15,504,0.0,0.0,0.0,20.0,80.0,-3.4,2.3,19,20,23,8,37,0.0,217,12,9
2022,NBA,Olivier Sarr,sarrol01,22,OKC,C,22,2,421,0.0,0.0,0.0,0.0,100.0,-1.6,7.5,7,6,29,7,10,1.0,52,2,10
2022,NBA,Tomáš Satoranský,satorto01,30,3TM,SG,55,13,906,34.0,35.0,25.0,6.0,0.0,-7.9,-6.6,32,10,23,2,27,10.0,440,6,11
2022,NBA,Tomáš Satoranský,satorto01,30,NOP,SG,32,3,481,5.0,38.0,47.0,11.0,0.0,-14.4,-15.1,13,7,6,1,15,5.0,182,5,6
2022,NBA,Tomáš Satoranský,satorto01,30,SAS,SF,1,0,9,0.0,0.0,41.0,60.0,0.0,19.3,19.2,0,0,0,0,2,0.0,0,0,0
2022,NBA,Tomáš Satoranský,satorto01,30,WAS,PG,22,10,416,68.0,32.0,0.0,0.0,0.0,-0.9,2.6,19,3,17,1,10,5.0,258,1,5
2022,NBA,Jordan Schakel,schakjo01,23,WAS,SG,4,0,30,4.0,85.0,11.0,0.0,0.0,3.3,6.6,1,0,0,0,1,1.0,0,0,2
2022,NBA,Admiral Schofield,schofad01,24,ORL,SF,38,1,469,0.0,4.0,56.0,40.0,0.0,-12.2,-4.5,10,5,37,1,9,6.0,62,3,5
2022,NBA,Dennis Schröder,schrode01,28,2TM,PG,64,29,1837,96.0,4.0,0.0,0.0,0.0,-1.4,-8.1,86,36,45,17,76,25.0,720,19,51
2022,NBA,Dennis Schröder,schrode01,28,BOS,PG,49,25,1433,96.0,5.0,0.0,0.0,0.0,1.7,-9.4,61,26,31,14,60,18.0,508,16,42
2022,NBA,Dennis Schröder,schrode01,28,HOU,PG,15,4,404,100.0,0.0,0.0,0.0,0.0,-12.4,-3.8,25,10,14,3,16,7.0,212,3,9
2022,NBA,Tre Scott,scotttr01,25,CLE,SF,2,0,11,0.0,0.0,17.0,83.0,0.0,20.3,18.3,0,0,0,0,0,0.0,0,0,0
2022,NBA,Jay Scrubb,scrubja01,21,LAC,SG,18,0,121,25.0,60.0,16.0,0.0,0.0,6.0,6.1,4,2,4,0,3,1.0,17,2,0
2022,NBA,Wayne Selden,seldewa01,27,NYK,SG,3,0,19,47.0,48.0,5.0,0.0,0.0,-28.8,-29.2,0,0,0,0,2,0.0,2,0,1
2022,NBA,Alperen Şengün,sengual01,19,HOU,C,72,13,1489,0.0,0.0,0.0,22.0,78.0,-10.6,-2.5,59,42,119,28,96,23.0,453,23,46
2022,NBA,Collin Sexton,sextoco01,23,CLE,SG,11,11,316,8.0,86.0,6.0,0.0,0.0,-6.2,-9.0,14,9,6,3,20,3.0,57,5,16
2022,NBA,Landry Shamet,shamela01,24,PHO,SG,69,14,1437,3.0,84.0,13.0,0.0,0.0,5.0,-4.3,29,6,40,5,31,12.0,248,6,30
2022,NBA,Day'Ron Sharpe,sharpda01,20,BRK,PF,32,8,391,0.0,0.0,0.0,11.0,89.0,6.4,5.5,10,10,31,4,21,2.0,41,6,14
2022,NBA,Pascal Siakam,siakapa01,27,TOR,PF,68,68,2578,0.0,0.0,1.0,62.0,37.0,4.5,6.6,91,49,95,27,180,6.0,891,49,61
2022,NBA,Chris Silva,silvach01,25,2TM,PF,10,0,91,0.0,0.0,0.0,19.0,81.0,-13.3,-18.1,2,2,13,4,6,2.0,17,1,3
2022,NBA,Chris Silva,silvach01,25,MIN,PF,1,0,3,0.0,0.0,0.0,0.0,100.0,-75.0,-77.5,0,0,0,0,0,0.0,0,0,0
2022,NBA,Chris Silva,silvach01,25,MIA,PF,9,0,88,0.0,0.0,0.0,19.0,81.0,-11.2,-16.1,2,2,13,4,6,2.0,17,1,3
2022,NBA,Anfernee Simons,simonan01,22,POR,SG,57,30,1681,68.0,32.0,0.0,0.0,0.0,-2.3,11.4,54,38,52,10,39,5.0,539,8,37
2022,NBA,Marko Simonovic,simonma01,22,CHI,C,9,0,35,0.0,0.0,0.0,8.0,92.0,9.3,9.7,0,0,3,0,3,0.0,0,1,3
2022,NBA,Zavier Simpson,simpsza01,24,OKC,PG,4,4,174,100.0,0.0,0.0,0.0,0.0,-26.1,-18.6,7,1,7,1,3,0.0,76,1,7
2022,NBA,Jericho Sims,simsje01,23,NYK,PF,41,5,555,0.0,0.0,0.0,12.0,88.0,7.9,8.9,3,6,41,6,13,5.0,58,1,1
2022,NBA,Deividas Sirvydis,sirvyde01,21,DET,SG,3,0,27,0.0,3.0,69.0,28.0,0.0,-45.5,-37.8,0,0,1,0,0,1.0,2,0,1
2022,NBA,Javonte Smart,smartja01,22,2TM,PG,17,1,200,47.0,44.0,10.0,0.0,0.0,-10.1,-14.0,7,3,7,0,3,0.0,38,0,8
2022,NBA,Javonte Smart,smartja01,22,MIL,PG,13,1,160,55.0,39.0,7.0,0.0,0.0,-8.0,-11.7,5,3,6,0,3,0.0,33,0,7
2022,NBA,Javonte Smart,smartja01,22,MIA,PG,4,0,40,15.0,64.0,21.0,0.0,0.0,-18.6,-23.4,2,0,1,0,0,0.0,5,0,1
2022,NBA,Marcus Smart,smartma01,27,BOS,PG,71,71,2296,63.0,37.0,0.0,0.0,0.0,9.7,4.7,108,33,62,12,69,46.0,977,19,28
