season,lg,player,player_id,age,team,pos,g,gs,mp,fg_per_100_poss,fga_per_100_poss,fg_percent,x3p_per_100_poss,x3pa_per_100_poss,x3p_percent,x2p_per_100_poss,x2pa_per_100_poss,x2p_percent,e_fg_percent,ft_per_100_poss,fta_per_100_poss,ft_percent,orb_per_100_poss,drb_per_100_poss,trb_per_100_poss,ast_per_100_poss,stl_per_100_poss,blk_per_100_poss,tov_per_100_poss,pf_per_100_poss,pts_per_100_poss,o_rtg,d_rtg
2023,NBA,Kai Jones,joneska01,22,CHO,C,46,0.0,550,5.8,10.4,0.558,0.3,1.6,0.211,5.5,8.7,0.624,0.575,1.6,2.3,0.731,3.2,7.4,10.6,1.3,1.5,2.6,2.7,5.6,13.6,106.0,113.0
2023,NBA,Tre Jones,jonestr01,23,SAS,PG,68,65.0,1984,8.1,17.7,0.459,1.1,3.8,0.285,7.0,13.9,0.506,0.489,3.5,4.1,0.86,1.3,4.5,5.8,10.7,2.1,0.2,2.6,2.3,20.8,117.0,120.0
2023,NBA,Tyus Jones,jonesty01,26,MEM,PG,80,22.0,1940,7.6,17.4,0.438,3.0,8.0,0.371,4.7,9.4,0.495,0.523,2.0,2.4,0.8,0.7,4.2,4.9,10.2,2.0,0.1,1.8,0.8,20.1,122.0,113.0
2023,NBA,DeAndre Jordan,jordade01,34,DEN,C,39,8.0,586,7.3,9.6,0.765,0.1,0.1,1.0,7.3,9.5,0.763,0.77,1.8,4.0,0.458,4.3,12.5,16.9,2.8,1.0,1.9,4.0,5.9,16.6,116.0,111.0
2023,NBA,Cory Joseph,josepco01,31,DET,PG,62,2.0,1227,5.9,13.9,0.427,2.8,7.1,0.389,3.2,6.8,0.468,0.527,2.3,2.8,0.792,0.8,3.4,4.2,8.6,1.3,0.4,2.2,3.5,16.9,119.0,122.0
2023,NBA,Nikola Jović,jovicni01,19,MIA,PF,15,8.0,204,6.8,16.9,0.406,2.0,8.6,0.229,4.9,8.3,0.588,0.464,4.4,4.6,0.947,2.2,5.4,7.6,2.4,1.7,0.5,2.4,4.6,20.0,105.0,114.0
2023,NBA,Johnny Juzang,juzanjo01,21,UTA,SG,18,0.0,232,7.2,21.4,0.337,3.1,13.0,0.238,4.1,8.4,0.488,0.409,0.4,0.8,0.5,1.6,6.4,8.0,1.6,0.8,0.6,0.6,2.7,17.9,93.0,119.0
2023,NBA,Mfiondu Kabengele,kabenmf01,25,BOS,PF,4,0.0,36,2.7,9.5,0.286,0.0,4.1,0.0,2.7,5.4,0.5,0.286,2.7,2.7,1.0,6.8,6.8,13.5,0.0,2.7,0.0,1.4,4.1,8.1,103.0,110.0
2023,NBA,Frank Kaminsky,kaminfr01,29,2TM,C,36,0.0,235,6.3,12.8,0.492,2.6,6.7,0.394,3.7,6.1,0.6,0.595,2.9,3.3,0.875,1.4,9.2,10.6,6.5,1.2,0.8,1.8,4.5,18.1,131.0,116.0
2023,NBA,Frank Kaminsky,kaminfr01,29,ATL,C,26,0.0,176,6.8,11.9,0.568,3.0,6.2,0.478,3.8,5.7,0.667,0.693,2.7,3.3,0.833,0.8,8.9,9.8,5.7,1.4,0.3,2.4,5.7,19.2,133.0,116.0
2023,NBA,Frank Kaminsky,kaminfr01,29,HOU,C,10,0.0,59,4.9,15.6,0.316,1.6,8.2,0.2,3.3,7.4,0.444,0.368,3.3,3.3,1.0,3.3,9.9,13.1,9.0,0.8,2.5,0.0,0.8,14.8,126.0,117.0
2023,NBA,Trevor Keels,keelstr01,19,NYK,SG,3,0.0,8,6.2,24.7,0.25,6.2,24.7,0.25,0.0,0.0,,0.375,0.0,0.0,,0.0,12.4,12.4,0.0,0.0,0.0,0.0,0.0,18.5,84.0,116.0
2023,NBA,Luke Kennard,kennalu01,26,2TM,SG,59,14.0,1315,6.9,14.0,0.492,4.9,9.9,0.494,2.0,4.2,0.487,0.666,1.4,1.4,0.949,0.6,5.3,5.8,3.3,1.2,0.2,1.7,3.0,20.1,128.0,116.0
2023,NBA,Luke Kennard,kennalu01,26,LAC,SG,35,11.0,725,6.6,14.3,0.464,4.0,8.9,0.447,2.6,5.3,0.494,0.604,1.3,1.4,0.95,0.4,5.2,5.6,2.5,1.3,0.3,2.0,3.2,18.5,114.0,117.0
2023,NBA,Luke Kennard,kennalu01,26,MEM,SG,24,3.0,590,7.2,13.8,0.526,6.0,11.0,0.54,1.3,2.7,0.471,0.743,1.4,1.5,0.947,0.7,5.3,6.0,4.3,1.0,0.1,1.3,2.8,21.9,146.0,115.0
2023,NBA,Walker Kessler,kesslwa01,21,UTA,C,74,40.0,1703,8.4,11.6,0.72,0.0,0.1,0.333,8.3,11.5,0.723,0.721,2.3,4.5,0.516,6.5,10.9,17.4,1.9,0.7,4.9,1.6,4.7,19.0,140.0,111.0
2023,NBA,Braxton Key,keybr01,25,DET,SF,3,0.0,9,5.4,5.4,1.0,0.0,0.0,,5.4,5.4,1.0,1.0,10.8,10.8,1.0,0.0,5.4,5.4,0.0,0.0,0.0,0.0,0.0,21.5,227.0,124.0
2023,NBA,Louis King,kinglo02,23,PHI,PF,1,0.0,29,13.7,22.2,0.615,6.8,13.7,0.5,6.8,8.5,0.8,0.769,0.0,1.7,0.0,3.4,3.4,6.8,3.4,1.7,0.0,3.4,6.8,34.2,125.0,116.0
2023,NBA,Corey Kispert,kispeco01,23,WAS,SF,74,45.0,2093,6.8,13.6,0.497,3.8,8.9,0.424,3.0,4.7,0.637,0.637,1.7,2.0,0.852,0.8,4.0,4.8,2.0,0.7,0.2,1.3,2.3,19.1,124.0,120.0
2023,NBA,Maxi Kleber,klebima01,31,DAL,PF,37,5.0,930,4.1,9.0,0.456,2.1,6.0,0.348,2.0,3.0,0.667,0.571,1.4,2.0,0.711,1.6,5.6,7.2,2.8,0.6,1.6,1.4,4.5,11.8,117.0,118.0
2023,NBA,Nathan Knight,knighna01,25,MIN,C,38,0.0,291,7.5,13.2,0.568,1.3,3.6,0.364,6.2,9.6,0.644,0.617,6.4,9.3,0.684,3.6,5.6,9.1,2.1,1.6,1.0,3.4,6.7,22.7,118.0,114.0
2023,NBA,Kevin Knox,knoxke01,23,2TM,SF,63,5.0,952,7.8,16.9,0.458,3.3,9.5,0.349,4.4,7.4,0.596,0.556,2.3,3.1,0.767,1.7,7.3,9.0,1.7,1.2,0.6,2.6,4.8,21.2,107.0,119.0
2023,NBA,Kevin Knox,knoxke01,23,DET,SF,42,1.0,593,6.9,14.6,0.469,3.5,9.5,0.371,3.4,5.1,0.651,0.589,2.1,2.7,0.788,1.6,7.2,8.8,1.2,1.1,1.0,2.6,6.0,19.4,109.0,119.0
2023,NBA,Kevin Knox,knoxke01,23,POR,PF,21,4.0,359,9.2,20.8,0.444,3.0,9.5,0.314,6.2,11.3,0.554,0.516,2.7,3.7,0.741,1.9,7.5,9.4,2.4,1.4,0.0,2.4,2.8,24.1,105.0,120.0
2023,NBA,Christian Koloko,kolokch01,22,TOR,C,58,19.0,802,4.4,9.2,0.48,0.1,0.7,0.083,4.4,8.5,0.514,0.483,2.3,3.6,0.627,5.2,5.4,10.5,1.9,1.3,3.5,1.2,7.9,11.2,119.0,113.0
2023,NBA,John Konchar,konchjo01,26,MEM,SF,72,23.0,1494,4.4,10.2,0.431,1.9,5.6,0.339,2.5,4.5,0.545,0.525,0.9,1.1,0.778,2.0,7.8,9.9,3.2,2.4,0.8,1.2,3.6,11.6,117.0,109.0
2023,NBA,Furkan Korkmaz,korkmfu01,25,PHI,SG,37,0.0,353,6.7,15.6,0.432,2.5,6.5,0.391,4.2,9.1,0.462,0.514,3.6,5.1,0.722,0.8,5.1,5.9,3.1,1.4,0.4,3.4,2.5,19.6,100.0,115.0
2023,NBA,Luke Kornet,kornelu01,27,BOS,C,69,0.0,804,6.9,10.3,0.665,0.2,0.8,0.231,6.7,9.5,0.701,0.674,1.9,2.4,0.821,5.2,6.7,11.9,3.2,0.7,2.8,1.5,4.9,15.8,143.0,111.0
2023,NBA,Vit Krejci,krejcvi01,22,ATL,PG,29,0.0,165,4.3,10.7,0.405,1.4,6.1,0.238,2.9,4.6,0.625,0.473,0.3,0.6,0.5,1.7,5.8,7.5,4.9,1.4,0.3,1.4,4.9,10.4,108.0,118.0
2023,NBA,Jonathan Kuminga,kuminjo01,20,GSW,PF,67,16.0,1394,8.8,16.8,0.525,1.8,4.9,0.37,7.0,11.9,0.59,0.579,3.0,4.7,0.652,2.4,5.5,7.8,4.2,1.4,1.1,3.2,5.3,22.6,112.0,115.0
2023,NBA,Kyle Kuzma,kuzmaky01,27,WAS,PF,64,64.0,2239,11.1,24.8,0.448,3.5,10.5,0.333,7.7,14.4,0.533,0.518,3.8,5.2,0.73,1.2,8.9,10.1,5.2,0.8,0.6,4.1,3.2,29.5,103.0,117.0
2023,NBA,Anthony Lamb,lamban01,25,GSW,SF,62,4.0,1195,5.8,12.4,0.471,2.9,7.9,0.367,3.0,4.5,0.652,0.588,1.8,2.4,0.767,2.2,6.3,8.5,3.8,1.1,0.8,2.1,5.3,16.4,119.0,115.0
2023,NBA,Jock Landale,landajo01,27,PHO,C,69,4.0,979,8.9,16.8,0.528,1.0,4.2,0.25,7.8,12.6,0.621,0.559,3.9,5.2,0.752,5.9,8.0,14.0,3.4,0.8,1.5,2.9,6.3,22.8,119.0,113.0
2023,NBA,Romeo Langford,langfro01,23,SAS,SG,43,21.0,844,6.8,14.5,0.467,0.9,3.4,0.262,5.9,11.1,0.53,0.498,2.2,3.1,0.696,3.2,3.2,6.4,2.8,1.3,0.7,1.7,3.7,16.6,110.0,122.0
2023,NBA,Jake LaRavia,laravja01,21,MEM,PF,35,0.0,414,4.2,10.9,0.389,2.8,8.1,0.338,1.5,2.8,0.542,0.516,0.8,1.0,0.778,2.2,5.0,7.2,2.4,1.4,0.5,2.1,5.6,12.0,105.0,114.0
2023,NBA,Zach LaVine,lavinza01,27,CHI,SG,77,77.0,2768,11.8,24.4,0.485,3.6,9.6,0.375,8.3,14.9,0.556,0.558,6.4,7.5,0.848,0.7,5.3,6.1,5.8,1.2,0.3,3.4,2.8,33.7,116.0,115.0
2023,NBA,A.J. Lawson,lawsoaj01,22,2TM,SG,15,0.0,108,10.1,20.2,0.5,4.6,11.5,0.4,5.5,8.7,0.632,0.614,0.9,3.7,0.25,2.8,6.9,9.7,0.9,0.9,0.0,1.4,5.1,25.8,112.0,118.0
2023,NBA,A.J. Lawson,lawsoaj01,22,MIN,SG,1,0.0,2,23.8,23.8,1.0,0.0,0.0,,23.8,23.8,1.0,1.0,0.0,0.0,,0.0,23.8,23.8,0.0,0.0,0.0,0.0,23.8,47.5,200.0,107.0
2023,NBA,A.J. Lawson,lawsoaj01,22,DAL,SG,14,0.0,106,9.8,20.2,0.488,4.7,11.7,0.4,5.2,8.4,0.611,0.605,0.9,3.8,0.25,2.8,6.6,9.4,0.9,0.9,0.0,1.4,4.7,25.3,111.0,119.0
2023,NBA,Damion Lee,leeda03,30,PHO,SG,74,5.0,1506,6.5,14.7,0.442,3.6,8.0,0.445,2.9,6.7,0.439,0.564,3.1,3.4,0.904,1.3,6.0,7.3,3.2,1.0,0.2,2.5,3.8,19.6,114.0,116.0
2023,NBA,Saben Lee,leesa01,23,2TM,PG,25,1.0,373,6.4,15.9,0.405,1.4,3.9,0.367,5.0,11.9,0.418,0.45,5.5,7.5,0.737,1.7,4.2,5.9,8.8,2.5,0.1,3.1,4.2,19.8,111.0,113.0
2023,NBA,Saben Lee,leesa01,23,PHI,PG,2,0.0,10,14.9,19.8,0.75,0.0,5.0,0.0,14.9,14.9,1.0,0.75,0.0,0.0,,0.0,0.0,0.0,9.9,5.0,0.0,14.9,5.0,29.7,86.0,111.0
2023,NBA,Saben Lee,leesa01,23,PHO,PG,23,1.0,363,6.2,15.8,0.393,1.5,3.9,0.379,4.7,11.8,0.398,0.44,5.7,7.7,0.737,1.8,4.3,6.1,8.8,2.4,0.1,2.8,4.2,19.5,112.0,114.0
2023,NBA,Alex Len,lenal01,29,SAC,C,26,2.0,161,4.8,8.9,0.533,0.0,0.6,0.0,4.8,8.3,0.571,0.533,3.3,4.8,0.688,7.1,10.7,17.8,3.6,1.2,3.3,4.8,8.3,12.8,109.0,112.0
2023,NBA,Kawhi Leonard,leonaka01,31,LAC,SF,52,50.0,1748,12.5,24.4,0.512,2.9,7.0,0.416,9.6,17.4,0.551,0.572,6.8,7.8,0.871,1.6,7.9,9.5,5.7,2.0,0.8,2.5,2.4,34.7,125.0,113.0
2023,NBA,Meyers Leonard,leoname01,30,MIL,C,9,2.0,114,5.9,12.1,0.483,2.9,7.5,0.389,2.9,4.6,0.636,0.603,3.4,3.8,0.889,5.0,9.2,14.2,0.4,0.8,0.0,2.5,6.7,18.0,123.0,113.0
2023,NBA,Caris LeVert,leverca01,28,CLE,SG,74,30.0,2237,7.2,16.6,0.431,2.8,7.3,0.392,4.3,9.4,0.462,0.517,2.9,4.0,0.722,1.2,5.1,6.3,6.4,1.6,0.5,2.6,3.8,20.1,111.0,112.0
2023,NBA,Kira Lewis Jr.,lewiski01,21,NOP,PG,25,0.0,235,8.2,18.1,0.455,3.1,7.0,0.441,5.2,11.1,0.463,0.54,3.9,4.5,0.864,1.0,5.8,6.8,4.7,2.1,0.4,2.1,4.9,23.5,118.0,113.0
2023,NBA,Damian Lillard,lillada01,32,POR,PG,58,58.0,2107,12.9,27.8,0.463,5.6,15.2,0.371,7.2,12.6,0.574,0.564,11.8,12.9,0.914,1.0,5.4,6.4,9.8,1.2,0.4,4.4,2.5,43.1,126.0,121.0
2023,NBA,Nassir Little,littlna01,22,POR,SF,54,4.0,976,6.7,15.1,0.442,2.9,7.9,0.367,3.8,7.2,0.524,0.538,1.6,2.3,0.717,1.3,5.7,7.0,2.5,1.0,1.0,1.8,3.3,17.9,108.0,120.0
2023,NBA,Isaiah Livers,liveris01,24,DET,PF,52,22.0,1199,4.9,11.6,0.417,3.0,8.2,0.365,1.9,3.4,0.541,0.545,1.3,1.6,0.821,1.1,4.6,5.8,1.7,1.1,1.1,1.2,4.2,14.0,113.0,120.0
2023,NBA,Kenneth Lofton Jr.,loftoke01,20,MEM,PF,24,1.0,176,13.2,25.1,0.527,1.6,4.6,0.353,11.6,20.5,0.566,0.559,4.3,7.3,0.593,5.1,8.6,13.8,5.4,1.3,0.5,3.2,7.6,32.4,116.0,111.0
2023,NBA,Kevon Looney,looneke01,26,GSW,C,82,70.0,1958,5.8,9.3,0.63,0.0,0.0,0.0,5.8,9.2,0.632,0.63,2.3,3.7,0.606,6.6,11.7,18.3,5.0,1.3,1.2,1.1,5.4,13.9,147.0,111.0
2023,NBA,Brook Lopez,lopezbr01,34,MIL,C,78,78.0,2373,9.6,18.1,0.531,2.7,7.3,0.374,6.9,10.8,0.637,0.606,3.0,3.8,0.784,3.2,7.3,10.5,2.0,0.7,3.9,2.2,4.1,24.9,122.0,109.0
2023,NBA,Robin Lopez,lopezro01,34,CLE,C,37,2.0,299,8.1,12.6,0.64,0.3,0.7,0.5,7.7,11.9,0.648,0.653,2.3,3.0,0.778,3.9,4.7,8.6,3.2,0.3,1.3,4.2,7.2,18.8,114.0,114.0
2023,NBA,Kevin Love,loveke01,34,2TM,PF,62,20.0,1240,6.7,17.1,0.389,4.0,11.9,0.334,2.7,5.2,0.516,0.506,3.2,3.7,0.879,2.4,13.7,16.1,4.7,0.6,0.5,2.8,3.9,20.5,110.0,110.0
2023,NBA,Kevin Love,loveke01,34,CLE,PF,41,3.0,821,6.8,17.4,0.389,4.2,11.9,0.354,2.6,5.5,0.467,0.511,3.4,3.8,0.889,2.6,14.5,17.1,4.6,0.4,0.4,2.9,4.0,21.2,111.0,109.0
2023,NBA,Kevin Love,loveke01,34,MIA,PF,21,17.0,419,6.4,16.5,0.388,3.6,12.0,0.297,2.9,4.5,0.632,0.496,2.9,3.3,0.857,2.0,12.1,14.2,4.8,1.1,0.6,2.7,3.8,19.3,107.0,112.0
2023,NBA,Kyle Lowry,lowryky01,36,MIA,PG,55,44.0,1718,5.7,14.1,0.404,3.1,9.0,0.345,2.6,5.1,0.509,0.514,3.4,3.9,0.859,1.2,5.3,6.5,8.2,1.7,0.6,3.0,4.2,17.8,114.0,114.0
2023,NBA,Trey Lyles,lylestr01,27,SAC,PF,74,0.0,1247,7.2,15.7,0.458,3.3,9.2,0.363,3.8,6.4,0.595,0.565,3.9,4.8,0.815,2.6,8.9,11.5,2.5,1.0,1.2,2.5,3.7,21.6,117.0,116.0
2023,NBA,Théo Maledon,maledth01,21,CHO,PG,44,7.0,854,5.7,14.2,0.402,1.6,5.3,0.295,4.1,8.9,0.465,0.457,3.5,4.1,0.851,0.8,6.1,6.9,8.5,2.1,0.7,3.3,3.4,16.4,105.0,115.0
2023,NBA,Sandro Mamukelashvili,mamuksa01,23,2TM,C,43,7.0,660,7.0,16.5,0.422,2.2,7.1,0.303,4.8,9.4,0.511,0.487,2.8,4.1,0.684,5.0,8.3,13.3,4.5,1.0,0.9,2.5,3.7,18.9,111.0,117.0
2023,NBA,Sandro Mamukelashvili,mamuksa01,23,MIL,C,24,0.0,217,4.2,12.8,0.328,1.5,7.0,0.219,2.6,5.7,0.462,0.388,2.6,4.0,0.667,4.0,8.4,12.3,3.5,0.9,1.1,2.0,4.2,12.5,102.0,112.0
2023,NBA,Sandro Mamukelashvili,mamuksa01,23,SAS,C,19,7.0,443,8.3,18.3,0.453,2.5,7.1,0.343,5.9,11.2,0.524,0.52,2.9,4.2,0.692,5.5,8.2,13.8,4.9,1.1,0.7,2.8,3.5,22.0,114.0,120.0
2023,NBA,Terance Mann,mannte01,26,LAC,SG,81,36.0,1872,7.1,13.7,0.519,2.0,5.2,0.389,5.1,8.5,0.598,0.593,2.4,3.1,0.78,2.0,5.2,7.2,4.8,1.1,0.6,2.1,3.9,18.7,123.0,117.0
2023,NBA,Tre Mann,manntr01,21,OKC,PG,67,5.0,1183,7.9,20.1,0.393,3.3,10.3,0.315,4.7,9.8,0.475,0.474,1.7,2.2,0.764,1.1,5.1,6.2,4.8,1.6,0.4,2.5,4.0,20.8,101.0,116.0
2023,NBA,Boban Marjanović,marjabo01,34,HOU,C,31,0.0,171,11.6,17.0,0.683,0.0,0.3,0.0,11.6,16.7,0.695,0.683,5.7,7.7,0.741,5.7,11.3,17.0,2.6,1.4,0.6,4.0,2.8,28.9,127.0,117.0
2023,NBA,Lauri Markkanen,markkla01,25,UTA,PF,66,66.0,2273,12.0,24.1,0.499,4.2,10.7,0.391,7.8,13.3,0.585,0.586,7.3,8.4,0.875,2.7,9.2,12.0,2.6,0.9,0.8,2.7,2.9,35.5,125.0,116.0
2023,NBA,Naji Marshall,marshna01,25,NOP,SF,77,21.0,1792,6.7,15.4,0.433,1.8,5.9,0.303,4.9,9.5,0.513,0.49,3.7,4.7,0.789,1.3,6.2,7.5,5.1,1.5,0.4,2.6,3.1,18.9,109.0,114.0
2023,NBA,Caleb Martin,martica02,27,MIA,SF,71,49.0,2077,6.1,13.2,0.464,2.0,5.7,0.356,4.1,7.5,0.545,0.54,2.2,2.7,0.805,2.1,6.1,8.3,2.8,1.7,0.7,1.9,3.5,16.4,113.0,113.0
2023,NBA,Cody Martin,martico01,27,CHO,SF,7,0.0,134,5.0,12.8,0.389,1.1,5.0,0.214,3.9,7.8,0.5,0.431,1.4,2.5,0.571,2.8,5.7,8.5,3.9,1.4,0.4,0.7,4.6,12.4,108.0,117.0
2023,NBA,KJ Martin,martike04,22,HOU,SF,82,49.0,2292,8.7,15.2,0.569,1.4,4.6,0.315,7.2,10.7,0.679,0.617,3.2,4.7,0.68,2.7,6.9,9.6,2.6,0.9,0.6,1.9,3.1,22.0,126.0,121.0
2023,NBA,Tyrese Martin,martity01,23,ATL,SG,16,0.0,66,6.5,16.6,0.391,0.7,5.1,0.143,5.8,11.6,0.5,0.413,1.4,1.4,1.0,3.6,5.1,8.7,1.4,0.7,0.0,1.4,1.4,15.2,98.0,120.0
2023,NBA,Garrison Mathews,mathega01,26,2TM,SG,54,0.0,686,5.1,14.2,0.363,4.4,12.7,0.35,0.7,1.5,0.476,0.52,3.4,3.7,0.906,0.8,4.4,5.1,1.8,1.7,0.4,1.3,4.4,18.1,119.0,121.0
2023,NBA,Garrison Mathews,mathega01,26,HOU,SG,45,0.0,602,4.8,13.7,0.353,4.3,12.5,0.342,0.6,1.2,0.467,0.509,3.3,3.6,0.911,0.8,4.2,5.0,1.9,1.9,0.3,1.4,4.5,17.2,117.0,121.0
2023,NBA,Garrison Mathews,mathega01,26,ATL,SG,9,0.0,84,7.4,17.6,0.419,5.7,14.2,0.4,1.7,3.4,0.5,0.581,4.0,4.5,0.875,0.6,5.7,6.2,1.7,0.6,0.6,0.6,3.4,24.4,129.0,119.0
2023,NBA,Bennedict Mathurin,mathube01,20,IND,SG,78,17.0,2222,8.8,20.3,0.434,2.1,6.6,0.323,6.7,13.7,0.488,0.487,8.0,9.7,0.828,1.9,4.9,6.8,2.5,1.0,0.3,3.2,3.5,27.8,109.0,121.0
2023,NBA,Wesley Matthews,matthwe02,36,MIL,SF,52,0.0,820,3.4,9.3,0.363,2.3,7.2,0.315,1.1,2.1,0.528,0.484,1.4,1.6,0.857,2.0,4.6,6.6,2.0,1.2,0.8,1.0,4.1,10.4,113.0,114.0
2023,NBA,Tyrese Maxey,maxeyty01,22,PHI,SG,60,41.0,2016,10.8,22.4,0.481,3.9,9.1,0.434,6.9,13.4,0.513,0.568,4.4,5.2,0.845,0.6,3.8,4.3,5.2,1.2,0.2,2.0,3.2,29.9,120.0,117.0
2023,NBA,Skylar Mays,mayssk01,25,POR,PG,6,6.0,189,8.8,17.5,0.5,3.1,6.7,0.462,5.7,10.8,0.524,0.588,3.1,3.3,0.923,0.5,4.4,4.9,12.9,1.5,0.3,2.6,2.8,23.7,132.0,121.0
2023,NBA,Miles McBride,mcbrimi01,22,NYK,PG,64,2.0,760,5.0,14.0,0.358,2.6,8.7,0.299,2.4,5.3,0.457,0.451,1.8,2.7,0.667,0.8,2.4,3.3,4.7,2.4,0.5,1.6,3.9,14.4,106.0,116.0
2023,NBA,Mac McClung,mccluma01,24,PHI,SG,2,0.0,41,10.9,24.2,0.45,4.8,13.3,0.364,6.0,10.9,0.556,0.55,3.6,6.0,0.6,3.6,8.5,12.1,10.9,0.0,0.0,3.6,3.6,30.2,119.0,117.0
2023,NBA,CJ McCollum,mccolcj01,31,NOP,PG,75,75.0,2649,10.7,24.6,0.437,3.9,9.9,0.389,6.9,14.7,0.469,0.515,3.3,4.4,0.769,1.0,5.0,6.0,7.8,1.3,0.7,3.3,2.8,28.7,110.0,115.0
2023,NBA,T.J. McConnell,mccontj01,30,IND,PG,75,6.0,1526,8.8,16.2,0.543,0.8,1.8,0.441,8.0,14.4,0.556,0.568,1.8,2.1,0.853,1.4,5.9,7.3,12.4,2.5,0.3,4.4,3.3,20.2,116.0,117.0
2023,NBA,Jalen McDaniels,mcdanja01,25,2TM,SF,80,24.0,1913,7.1,15.5,0.455,1.9,5.8,0.332,5.1,9.7,0.53,0.518,2.9,3.5,0.841,1.6,7.1,8.7,3.3,2.1,0.9,2.3,5.2,18.9,108.0,114.0
2023,NBA,Jalen McDaniels,mcdanja01,25,CHO,SF,56,21.0,1494,7.0,15.7,0.447,2.1,6.4,0.322,5.0,9.3,0.534,0.513,2.8,3.3,0.846,1.4,7.2,8.6,3.5,2.1,0.9,2.5,5.0,19.0,106.0,114.0
2023,NBA,Jalen McDaniels,mcdanja01,25,PHI,SF,24,3.0,419,7.1,14.5,0.488,1.4,3.5,0.4,5.7,11.0,0.516,0.537,3.3,4.0,0.824,2.2,6.7,9.0,2.2,2.0,0.6,1.5,6.0,18.9,117.0,113.0
2023,NBA,Jaden McDaniels,mcdanja02,22,MIN,SF,79,79.0,2416,7.3,14.1,0.517,2.1,5.3,0.398,5.2,8.8,0.588,0.591,2.1,2.8,0.736,1.8,4.2,6.0,2.9,1.5,1.5,2.2,5.3,18.7,115.0,115.0
2023,NBA,Doug McDermott,mcderdo01,31,SAS,SF,64,0.0,1314,8.6,18.8,0.457,4.4,10.7,0.413,4.2,8.1,0.516,0.575,1.9,2.5,0.757,0.8,4.2,5.0,3.3,0.5,0.2,2.1,4.2,23.5,113.0,124.0
2023,NBA,JaVale McGee,mcgeeja01,35,DAL,C,42,7.0,355,11.2,17.5,0.64,0.3,0.7,0.4,10.9,16.8,0.65,0.648,3.4,5.7,0.585,4.2,10.8,15.0,1.5,0.6,3.6,5.0,7.6,26.0,108.0,112.0
2023,NBA,Bryce McGowens,mcgowbr01,20,CHO,SG,46,7.0,787,4.8,12.2,0.396,1.6,4.8,0.325,3.3,7.4,0.443,0.46,3.6,4.8,0.75,1.2,4.4,5.6,3.3,0.9,0.4,2.6,2.9,14.9,100.0,119.0
2023,NBA,Rodney McGruder,mcgruro01,31,DET,SG,32,12.0,524,5.7,14.1,0.408,3.8,9.0,0.423,1.9,5.1,0.382,0.543,1.7,2.0,0.818,1.8,5.0,6.8,2.6,1.5,0.1,1.0,3.6,16.9,119.0,121.0
2023,NBA,Jordan McLaughlin,mclaujo01,26,MIN,PG,43,0.0,678,4.3,10.2,0.421,1.7,5.5,0.308,2.6,4.7,0.552,0.503,1.1,1.3,0.833,1.1,3.3,4.3,10.4,2.2,0.3,2.3,2.0,11.3,118.0,115.0
2023,NBA,De'Anthony Melton,meltode01,24,PHI,SG,77,58.0,2150,6.4,15.0,0.425,3.6,9.3,0.39,2.8,5.7,0.484,0.546,1.6,2.0,0.793,1.6,5.6,7.2,4.5,2.9,0.9,2.4,4.4,18.0,111.0,111.0
2023,NBA,Sam Merrill,merrisa01,26,CLE,SG,5,0.0,59,7.7,18.7,0.409,4.3,15.3,0.278,3.4,3.4,1.0,0.523,1.7,1.7,1.0,0.0,7.7,7.7,4.3,3.4,0.0,0.0,2.6,21.3,121.0,107.0
2023,NBA,Chimezie Metu,metuch01,25,SAC,PF,66,0.0,689,9.0,15.2,0.589,0.6,2.6,0.237,8.3,12.6,0.663,0.61,3.8,5.1,0.74,3.3,10.5,13.8,2.8,1.5,1.5,2.2,5.6,22.3,124.0,113.0
2023,NBA,Khris Middleton,middlkh01,31,MIL,SF,33,19.0,801,10.6,24.2,0.436,3.0,9.7,0.315,7.5,14.5,0.516,0.499,5.5,6.1,0.902,1.7,6.7,8.3,9.7,1.4,0.3,4.2,4.1,29.6,113.0,113.0
2023,NBA,Patty Mills,millspa02,34,BRK,PG,40,2.0,567,7.4,18.0,0.411,4.2,11.5,0.366,3.2,6.5,0.493,0.529,2.2,2.6,0.833,0.7,3.1,3.8,4.8,1.3,0.3,2.6,2.8,21.2,106.0,118.0
2023,NBA,Shake Milton,miltosh01,26,PHI,SG,76,11.0,1567,7.6,15.9,0.479,1.8,4.7,0.378,5.8,11.2,0.521,0.535,3.1,3.7,0.853,1.2,4.8,6.0,7.6,0.8,0.4,3.0,3.9,20.1,115.0,117.0
2023,NBA,Justin Minaya,minayju01,23,POR,SF,4,0.0,89,3.8,12.6,0.304,1.6,6.6,0.25,2.2,6.0,0.364,0.37,0.0,0.5,0.0,1.6,6.6,8.2,2.2,1.1,2.7,2.2,4.9,9.3,77.0,117.0
2023,NBA,Josh Minott,minotjo01,20,MIN,SF,15,0.0,96,8.9,17.8,0.5,1.0,3.0,0.333,7.9,14.8,0.533,0.528,4.0,4.0,1.0,2.5,9.9,12.4,2.5,2.0,3.0,1.5,4.9,22.8,119.0,109.0
2023,NBA,Davion Mitchell,mitchda01,24,SAC,PG,80,9.0,1447,6.0,13.2,0.454,2.1,6.5,0.32,3.9,6.7,0.584,0.533,0.8,1.0,0.806,0.5,2.9,3.5,6.1,1.5,0.5,2.1,3.7,14.9,111.0,119.0
