season,lg,player,player_id,age,team,pos,g,gs,mp,fg_percent,avg_dist_fga,percent_fga_from_x2p_range,percent_fga_from_x0_3_range,percent_fga_from_x3_10_range,percent_fga_from_x10_16_range,percent_fga_from_x16_3p_range,percent_fga_from_x3p_range,fg_percent_from_x2p_range,fg_percent_from_x0_3_range,fg_percent_from_x3_10_range,fg_percent_from_x10_16_range,fg_percent_from_x16_3p_range,fg_percent_from_x3p_range,percent_assisted_x2p_fg,percent_assisted_x3p_fg,percent_dunks_of_fga,num_of_dunks,percent_corner_3s_of_3pa,corner_3_point_percent,num_heaves_attempted,num_heaves_made
2022,NBA,Serge Ibaka,ibakase01,32,MIL,C,19,2,339,0.519,13.7,0.644,0.212,0.279,0.077,0.077,0.356,0.612,0.864,0.483,0.75,0.25,0.351,0.707,1.0,0.087,9,0.189,0.143,0,0
2022,NBA,Andre Iguodala,iguodan01,38,GSW,SF,31,0,603,0.38,18.1,0.388,0.207,0.116,0.025,0.041,0.612,0.617,0.76,0.571,0.0,0.4,0.23,0.621,0.941,0.157,17,0.338,0.24,3,0
2022,NBA,Joe Ingles,inglejo01,34,UTA,SF,45,15,1122,0.404,21.3,0.211,0.039,0.147,0.014,0.011,0.789,0.617,0.818,0.619,0.25,0.333,0.347,0.595,0.756,0.0,0,0.187,0.405,0,0
2022,NBA,Brandon Ingram,ingrabr01,24,NOP,SF,55,55,1869,0.461,14.6,0.77,0.14,0.152,0.249,0.229,0.23,0.501,0.681,0.436,0.506,0.427,0.327,0.401,0.892,0.045,39,0.133,0.4,3,1
2022,NBA,Kyrie Irving,irvinky01,29,BRK,PG,29,29,1091,0.469,16.5,0.612,0.093,0.188,0.203,0.128,0.388,0.501,0.702,0.543,0.432,0.405,0.418,0.233,0.59,0.002,1,0.146,0.429,0,0
2022,NBA,Wes Iwundu,iwundwe01,27,ATL,SF,3,1,82,0.444,12.3,0.722,0.278,0.167,0.111,0.167,0.278,0.385,0.4,0.333,0.0,0.667,0.6,0.6,0.667,0.0,0,0.6,0.333,0,0
2022,NBA,Frank Jackson,jacksfr01,23,DET,PG,53,7,1164,0.402,17.4,0.422,0.166,0.159,0.068,0.029,0.578,0.529,0.725,0.338,0.515,0.5,0.308,0.676,0.942,0.01,5,0.33,0.402,0,0
2022,NBA,Isaiah Jackson,jacksis01,20,IND,C,36,15,541,0.563,5.0,0.922,0.621,0.218,0.053,0.029,0.078,0.584,0.68,0.444,0.182,0.333,0.313,0.757,1.0,0.248,46,0.063,1.0,0,0
2022,NBA,Jaren Jackson Jr.,jacksja02,22,MEM,PF,78,78,2126,0.415,13.1,0.613,0.218,0.335,0.055,0.005,0.387,0.476,0.615,0.395,0.421,0.4,0.319,0.563,0.984,0.051,46,0.175,0.257,1,0
2022,NBA,Josh Jackson,jacksjo02,24,2TM,SF,51,3,830,0.4,14.4,0.567,0.243,0.17,0.06,0.093,0.433,0.512,0.712,0.392,0.389,0.286,0.254,0.517,0.879,0.043,9,0.238,0.194,0,0
2022,NBA,Josh Jackson,jacksjo02,24,DET,SF,39,3,707,0.41,15.2,0.55,0.243,0.163,0.056,0.088,0.45,0.529,0.721,0.39,0.429,0.318,0.265,0.507,0.867,0.052,9,0.257,0.207,0,0
2022,NBA,Josh Jackson,jacksjo02,24,SAC,SF,12,0,123,0.347,13.7,0.653,0.245,0.204,0.082,0.122,0.347,0.438,0.667,0.4,0.25,0.167,0.176,0.571,1.0,0.0,0,0.118,0.0,0,0
2022,NBA,Justin Jackson,jacksju01,26,2TM,SF,7,0,37,0.333,20.4,0.4,0.0,0.2,0.067,0.133,0.6,0.333,,0.667,0.0,0.0,0.333,1.0,1.0,0.0,0,0.111,1.0,0,0
2022,NBA,Justin Jackson,jacksju01,26,BOS,SF,1,0,2,0.0,20.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0
2022,NBA,Justin Jackson,jacksju01,26,PHO,SF,6,0,35,0.357,19.8,0.357,0.0,0.214,0.071,0.071,0.643,0.4,,0.667,0.0,0.0,0.333,1.0,1.0,0.0,0,0.111,1.0,0,0
2022,NBA,Reggie Jackson,jacksre01,31,LAC,SG,75,75,2337,0.392,16.3,0.581,0.145,0.19,0.106,0.14,0.419,0.439,0.627,0.444,0.354,0.304,0.326,0.205,0.587,0.011,10,0.186,0.358,2,0
2022,NBA,LeBron James,jamesle01,37,LAL,C,56,56,2084,0.524,13.8,0.633,0.325,0.141,0.073,0.094,0.367,0.62,0.796,0.465,0.382,0.426,0.359,0.407,0.559,0.07,85,0.074,0.303,0,0
2022,NBA,DeJon Jarreau,jarrede01,24,IND,SG,1,0,1,,,,,,,,,,,,,,,,,,0,,,0,0
2022,NBA,DaQuan Jeffries,jeffrda01,24,MEM,SG,3,0,9,0.5,12.1,0.5,0.5,0.0,0.0,0.0,0.5,1.0,1.0,,,,0.0,1.0,,0.5,1,1.0,0.0,0,0
2022,NBA,Ty Jerome,jeromty01,24,OKC,SG,48,4,801,0.378,18.3,0.433,0.07,0.235,0.113,0.015,0.567,0.493,0.478,0.481,0.568,0.2,0.29,0.3,0.796,0.0,0,0.161,0.433,1,0
2022,NBA,Isaiah Joe,joeis01,22,PHI,SG,55,1,609,0.35,22.2,0.237,0.079,0.034,0.045,0.079,0.763,0.405,0.643,0.333,0.375,0.214,0.333,0.647,1.0,0.023,4,0.296,0.4,1,0
2022,NBA,Alize Johnson,johnsal02,25,3TM,PF,23,0,167,0.436,6.5,0.897,0.564,0.282,0.051,0.0,0.103,0.486,0.5,0.455,0.5,,0.0,0.529,,0.0,0,0.5,0.0,1,0
2022,NBA,Alize Johnson,johnsal02,25,CHI,PF,16,0,121,0.522,6.6,0.913,0.478,0.391,0.043,0.0,0.087,0.571,0.636,0.556,0.0,,0.0,0.583,,0.0,0,0.5,0.0,1,0
2022,NBA,Alize Johnson,johnsal02,25,WAS,PF,3,0,18,0.333,9.7,0.667,0.667,0.0,0.0,0.0,0.333,0.5,0.5,,,,0.0,0.0,,0.0,0,0.5,0.0,0,0
2022,NBA,Alize Johnson,johnsal02,25,NOP,PF,4,0,28,0.3,3.2,1.0,0.7,0.2,0.1,0.0,0.0,0.3,0.286,0.0,1.0,,,0.667,,0.0,0,,,0,0
2022,NBA,B.J. Johnson,johnsbj01,26,ORL,SF,4,0,65,0.44,16.9,0.6,0.2,0.08,0.12,0.2,0.4,0.467,0.4,0.0,0.667,0.6,0.4,0.714,1.0,0.04,1,0.2,0.5,0,0
2022,NBA,Cameron Johnson,johnsca02,25,PHO,PF,66,16,1730,0.46,18.6,0.356,0.127,0.147,0.041,0.041,0.644,0.523,0.766,0.483,0.24,0.2,0.425,0.673,0.976,0.035,19,0.368,0.465,1,0
2022,NBA,David Johnson,johnsda08,20,TOR,SG,2,0,2,0.0,26.1,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0,0.0,,0,0
2022,NBA,James Johnson,johnsja01,34,BRK,PF,62,10,1191,0.469,9.4,0.723,0.476,0.192,0.033,0.023,0.277,0.545,0.651,0.39,0.2,0.143,0.271,0.512,0.913,0.091,25,0.376,0.313,0,0
2022,NBA,Jalen Johnson,johnsja05,20,ATL,PF,22,0,120,0.537,10.8,0.683,0.488,0.073,0.073,0.049,0.317,0.679,0.95,0.0,0.0,0.0,0.231,0.789,1.0,0.244,10,0.385,0.2,0,0
2022,NBA,Joe Johnson,johnsjo02,40,BOS,SG,1,0,2,1.0,18.1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,,0.0,,0.0,0,,,0,0
2022,NBA,Keldon Johnson,johnske04,22,SAS,SF,75,74,2392,0.466,13.4,0.605,0.218,0.295,0.064,0.029,0.395,0.51,0.645,0.45,0.369,0.414,0.398,0.644,0.969,0.028,25,0.228,0.484,1,0
2022,NBA,Keon Johnson,johnske07,19,2TM,SG,37,12,697,0.353,12.4,0.632,0.276,0.188,0.103,0.066,0.368,0.36,0.507,0.353,0.214,0.0,0.34,0.484,0.559,0.044,12,0.18,0.167,0,0
2022,NBA,Keon Johnson,johnske07,19,LAC,SG,15,0,135,0.333,11.0,0.784,0.294,0.255,0.098,0.137,0.216,0.35,0.6,0.308,0.2,0.0,0.273,0.714,0.667,0.059,3,0.545,0.167,0,0
2022,NBA,Keon Johnson,johnske07,19,POR,SG,22,12,562,0.357,13.9,0.597,0.271,0.172,0.104,0.05,0.403,0.364,0.483,0.368,0.217,0.0,0.348,0.417,0.548,0.041,9,0.135,0.167,0,0
2022,NBA,Stanley Johnson,johnsst04,25,LAL,PF,48,27,1094,0.466,13.7,0.582,0.243,0.215,0.088,0.036,0.418,0.575,0.738,0.37,0.682,0.444,0.314,0.548,0.939,0.008,2,0.39,0.244,0,0
2022,NBA,Tyler Johnson,johnsty01,29,2TM,PG,6,0,91,0.3,22.2,0.35,0.0,0.0,0.15,0.2,0.65,0.143,,,0.0,0.25,0.385,1.0,1.0,0.0,0,0.308,0.25,0,0
2022,NBA,Tyler Johnson,johnsty01,29,PHI,PG,3,0,38,0.4,23.6,0.3,0.0,0.0,0.1,0.2,0.7,0.333,,,0.0,0.5,0.429,1.0,1.0,0.0,0,0.0,,0,0
2022,NBA,Tyler Johnson,johnsty01,29,SAS,PG,3,0,53,0.2,20.8,0.4,0.0,0.0,0.2,0.2,0.6,0.0,,,0.0,0.0,0.333,,1.0,0.0,0,0.667,0.25,0,0
2022,NBA,Nikola Jokić,jokicni01,26,DEN,C,74,74,2476,0.583,10.2,0.78,0.268,0.384,0.082,0.046,0.22,0.652,0.776,0.606,0.565,0.467,0.337,0.58,0.918,0.025,31,0.038,0.273,3,0
2022,NBA,Carlik Jones,jonesca03,24,2TM,PG,5,0,23,0.111,10.1,0.889,0.333,0.111,0.333,0.111,0.111,0.125,0.333,0.0,0.0,0.0,0.0,0.0,,0.0,0,1.0,0.0,0,0
2022,NBA,Carlik Jones,jonesca03,24,DAL,PG,3,0,19,0.0,10.0,0.857,0.286,0.143,0.429,0.0,0.143,0.0,0.0,0.0,0.0,,0.0,,,0.0,0,1.0,0.0,0,0
2022,NBA,Carlik Jones,jonesca03,24,DEN,PG,2,0,4,0.5,10.2,1.0,0.5,0.0,0.0,0.5,0.0,0.5,1.0,,,0.0,,0.0,,0.0,0,,,0,0
2022,NBA,Damian Jones,jonesda03,26,SAC,C,56,15,1017,0.658,7.4,0.891,0.489,0.241,0.06,0.102,0.109,0.696,0.877,0.469,0.438,0.519,0.345,0.794,0.9,0.252,57,0.241,0.286,1,0
2022,NBA,Derrick Jones Jr.,jonesde02,24,CHI,PF,51,8,899,0.538,8.9,0.687,0.549,0.128,0.005,0.005,0.313,0.634,0.701,0.32,1.0,1.0,0.328,0.706,1.0,0.205,39,0.672,0.39,0,0
2022,NBA,Herbert Jones,joneshe01,23,NOP,PF,78,69,2335,0.476,10.7,0.707,0.413,0.205,0.016,0.073,0.293,0.533,0.685,0.288,0.444,0.381,0.337,0.631,1.0,0.104,52,0.521,0.341,1,0
2022,NBA,Jemerrio Jones,jonesje01,26,LAL,SF,2,0,15,0.667,2.7,1.0,0.667,0.333,0.0,0.0,0.0,0.667,1.0,0.0,,,,0.5,,0.0,0,,,0,0
2022,NBA,Kai Jones,joneska01,21,CHO,C,21,0,63,0.643,7.7,0.857,0.5,0.214,0.071,0.071,0.143,0.667,1.0,0.333,0.0,0.0,0.5,0.875,1.0,0.5,7,0.5,1.0,0,0
2022,NBA,Mason Jones,jonesma05,23,LAL,SG,4,0,51,0.467,10.5,0.733,0.267,0.4,0.067,0.0,0.267,0.545,0.75,0.5,0.0,,0.25,0.667,0.0,0.0,0,0.0,,0,0
2022,NBA,Tre Jones,jonestr01,22,SAS,PG,69,11,1148,0.49,9.7,0.85,0.307,0.307,0.201,0.035,0.15,0.542,0.615,0.5,0.485,0.583,0.196,0.455,0.8,0.006,1,0.451,0.217,3,0
2022,NBA,Tyus Jones,jonesty01,25,MEM,PG,73,23,1549,0.451,15.2,0.629,0.1,0.241,0.243,0.045,0.371,0.487,0.6,0.496,0.455,0.36,0.39,0.367,0.838,0.0,0,0.21,0.395,0,0
2022,NBA,DeAndre Jordan,jordade01,33,2TM,C,48,20,622,0.643,1.7,1.0,0.818,0.168,0.007,0.007,0.0,0.643,0.701,0.417,0.0,0.0,,0.793,,0.538,69,,,0,0
2022,NBA,DeAndre Jordan,jordade01,33,LAL,C,32,19,408,0.674,1.8,1.0,0.798,0.191,0.0,0.011,0.0,0.674,0.746,0.412,,0.0,,0.783,,0.562,45,,,0,0
2022,NBA,DeAndre Jordan,jordade01,33,PHI,C,16,1,214,0.593,1.6,1.0,0.852,0.13,0.019,0.0,0.0,0.593,0.63,0.429,0.0,,,0.813,,0.5,24,,,0,0
2022,NBA,Cory Joseph,josepco01,30,DET,PG,65,39,1600,0.445,14.7,0.608,0.22,0.21,0.065,0.113,0.393,0.465,0.614,0.429,0.346,0.311,0.414,0.416,0.862,0.003,0,0.248,0.487,2,0
2022,NBA,Georgios Kalaitzakis,kalaige01,23,2TM,SF,13,4,214,0.463,13.6,0.612,0.269,0.179,0.09,0.075,0.388,0.512,0.667,0.583,0.333,0.0,0.385,0.524,0.8,0.075,4,0.154,0.25,0,0
2022,NBA,Georgios Kalaitzakis,kalaige01,23,MIL,SF,9,0,48,0.455,13.4,0.636,0.182,0.273,0.182,0.0,0.364,0.429,0.5,0.667,0.0,,0.5,0.333,1.0,0.0,0,0.0,,0,0
2022,NBA,Georgios Kalaitzakis,kalaige01,23,OKC,SF,4,4,166,0.464,13.9,0.607,0.286,0.161,0.071,0.089,0.393,0.529,0.688,0.556,0.5,0.0,0.364,0.556,0.75,0.089,4,0.182,0.25,0,0
2022,NBA,Frank Kaminsky,kaminfr01,28,PHO,C,9,0,181,0.545,9.2,0.773,0.303,0.394,0.061,0.015,0.227,0.608,0.65,0.577,0.75,0.0,0.333,0.71,1.0,0.076,4,0.067,0.0,0,0
2022,NBA,Enes Freedom,kanteen01,29,BOS,C,35,1,411,0.526,4.4,0.948,0.557,0.33,0.041,0.021,0.052,0.533,0.537,0.5,0.5,1.0,0.4,0.388,1.0,0.031,2,0.2,1.0,0,0
2022,NBA,Luke Kennard,kennalu01,25,LAC,SG,70,13,1919,0.449,20.8,0.338,0.05,0.086,0.121,0.081,0.662,0.449,0.625,0.455,0.416,0.385,0.449,0.66,0.916,0.0,0,0.142,0.467,0,0
2022,NBA,Braxton Key,keybr01,24,2TM,SF,11,0,197,0.458,11.8,0.708,0.292,0.292,0.069,0.056,0.292,0.529,0.762,0.476,0.2,0.0,0.286,0.741,0.833,0.097,6,0.429,0.333,0,0
2022,NBA,Braxton Key,keybr01,24,PHI,SF,2,0,6,0.5,12.7,0.5,0.5,0.0,0.0,0.0,0.5,1.0,1.0,,,,0.0,0.0,,0.0,0,0.0,,0,0
2022,NBA,Braxton Key,keybr01,24,DET,SF,9,0,191,0.457,11.0,0.714,0.286,0.3,0.071,0.057,0.286,0.52,0.75,0.476,0.2,0.0,0.3,0.769,0.833,0.1,6,0.45,0.333,0,0
2022,NBA,George King,kingge03,28,DAL,SF,4,0,19,0.0,19.6,0.2,0.0,0.2,0.0,0.0,0.8,0.0,,0.0,,,0.0,,,0.0,0,0.75,0.0,0,0
2022,NBA,Louis King,kinglo02,22,SAC,SF,10,0,104,0.319,20.1,0.426,0.021,0.128,0.085,0.191,0.574,0.35,1.0,0.333,0.25,0.333,0.296,0.429,0.75,0.0,0,0.296,0.375,0,0
2022,NBA,Corey Kispert,kispeco01,22,WAS,SF,77,36,1801,0.455,18.1,0.377,0.167,0.132,0.045,0.033,0.623,0.629,0.791,0.515,0.565,0.353,0.35,0.803,0.982,0.025,12,0.325,0.423,0,0
2022,NBA,Maxi Kleber,klebima01,30,DAL,PF,59,21,1450,0.398,19.9,0.28,0.164,0.051,0.04,0.025,0.72,0.586,0.845,0.278,0.214,0.111,0.325,0.845,0.988,0.056,20,0.231,0.322,1,0
2022,NBA,Brandon Knight,knighbr03,30,DAL,PG,5,0,65,0.4,19.4,0.32,0.28,0.04,0.0,0.0,0.68,0.75,0.857,0.0,,,0.235,0.667,0.75,0.0,0,0.118,0.0,1,0
2022,NBA,Nathan Knight,knighna01,24,MIN,PF,37,2,267,0.511,5.7,0.852,0.591,0.25,0.011,0.0,0.148,0.547,0.673,0.273,0.0,,0.308,0.707,1.0,0.182,13,0.308,0.5,0,0
2022,NBA,Kevin Knox,knoxke01,22,2TM,SF,30,0,222,0.365,18.6,0.365,0.153,0.106,0.059,0.047,0.635,0.516,0.769,0.556,0.0,0.25,0.278,0.75,1.0,0.082,7,0.315,0.412,1,0
2022,NBA,Kevin Knox,knoxke01,22,NYK,SF,13,0,111,0.375,20.0,0.3,0.125,0.075,0.075,0.025,0.7,0.417,1.0,0.0,0.0,0.0,0.357,0.6,1.0,0.05,2,0.25,0.429,1,0
2022,NBA,Kevin Knox,knoxke01,22,ATL,SF,17,0,111,0.356,17.2,0.422,0.178,0.133,0.044,0.067,0.578,0.579,0.625,0.833,0.0,0.333,0.192,0.818,1.0,0.111,5,0.385,0.4,0,0
2022,NBA,John Konchar,konchjo01,25,MEM,SG,72,7,1292,0.515,14.3,0.519,0.332,0.092,0.053,0.042,0.481,0.61,0.736,0.458,0.429,0.182,0.413,0.614,0.923,0.08,18,0.46,0.448,0,0
2022,NBA,Furkan Korkmaz,korkmfu01,24,PHI,SG,67,19,1414,0.387,17.4,0.434,0.187,0.149,0.047,0.051,0.566,0.515,0.739,0.314,0.5,0.292,0.289,0.524,0.87,0.021,8,0.199,0.283,2,0
2022,NBA,Luke Kornet,kornelu01,26,3TM,C,15,0,103,0.481,8.8,0.815,0.519,0.222,0.074,0.0,0.185,0.591,0.643,0.667,0.0,,0.0,0.692,,0.185,4,0.0,,0,0
2022,NBA,Luke Kornet,kornelu01,26,CLE,C,2,0,15,0.2,7.7,0.8,0.6,0.2,0.0,0.0,0.2,0.25,0.333,0.0,,,0.0,1.0,,0.0,0,0.0,,0,0
2022,NBA,Luke Kornet,kornelu01,26,MIL,C,1,0,3,0.0,11.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0,,,0,0
2022,NBA,Luke Kornet,kornelu01,26,BOS,C,12,0,85,0.571,6.9,0.81,0.524,0.238,0.048,0.0,0.19,0.706,0.727,0.8,0.0,,0.0,0.667,,0.238,4,0.0,,0,0
2022,NBA,Vit Krejci,krejcvi01,21,OKC,SG,30,8,690,0.407,17.5,0.413,0.102,0.257,0.012,0.042,0.587,0.522,0.824,0.442,0.0,0.429,0.327,0.556,0.906,0.03,5,0.194,0.474,1,0
2022,NBA,Arnoldas Kulboka,kulboar01,24,CHO,SF,2,0,5,0.0,23.4,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0,1.0,0.0,0,0
2022,NBA,Jonathan Kuminga,kuminjo01,19,GSW,SF,70,12,1185,0.513,11.0,0.676,0.341,0.276,0.043,0.015,0.324,0.598,0.771,0.433,0.4,0.286,0.336,0.608,1.0,0.172,74,0.349,0.25,2,0
2022,NBA,Kyle Kuzma,kuzmaky01,26,WAS,PF,66,66,2204,0.452,14.8,0.599,0.167,0.26,0.108,0.065,0.401,0.526,0.744,0.498,0.386,0.311,0.341,0.492,0.883,0.024,19,0.227,0.329,1,0
2022,NBA,Anthony Lamb,lamban01,24,SAS,SF,2,0,8,0.0,27.1,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0,0.0,,0,0
2022,NBA,Jeremy Lamb,lambje01,29,2TM,SF,56,0,935,0.383,17.2,0.51,0.089,0.202,0.147,0.072,0.49,0.441,0.581,0.4,0.412,0.44,0.324,0.346,0.818,0.0,0,0.188,0.313,4,0
2022,NBA,Jeremy Lamb,lambje01,29,IND,SF,39,0,613,0.373,18.0,0.487,0.083,0.184,0.154,0.066,0.513,0.414,0.474,0.405,0.4,0.4,0.333,0.326,0.897,0.0,0,0.205,0.333,3,0
2022,NBA,Jeremy Lamb,lambje01,29,SAC,SG,17,0,322,0.403,16.3,0.555,0.101,0.235,0.134,0.084,0.445,0.485,0.75,0.393,0.438,0.5,0.302,0.375,0.625,0.0,0,0.151,0.25,1,0
2022,NBA,Jock Landale,landajo01,26,SAS,C,54,1,589,0.495,13.3,0.564,0.368,0.152,0.025,0.02,0.436,0.626,0.707,0.484,0.2,0.75,0.326,0.708,1.0,0.118,23,0.225,0.4,1,0
2022,NBA,Romeo Langford,langfro01,22,2TM,SG,48,5,771,0.435,13.4,0.555,0.204,0.241,0.079,0.031,0.445,0.509,0.718,0.37,0.467,0.333,0.341,0.722,0.966,0.047,8,0.518,0.318,1,0
2022,NBA,Romeo Langford,langfro01,22,BOS,SG,44,5,728,0.429,14.5,0.549,0.207,0.239,0.076,0.027,0.451,0.495,0.711,0.364,0.429,0.2,0.349,0.7,0.966,0.043,7,0.518,0.326,1,0
2022,NBA,Romeo Langford,langfro01,22,SAS,SG,4,0,43,0.571,12.3,0.714,0.143,0.286,0.143,0.143,0.286,0.8,1.0,0.5,1.0,1.0,0.0,1.0,,0.143,1,0.5,0.0,0,0
2022,NBA,Zach LaVine,lavinza01,26,CHI,SG,67,67,2328,0.476,15.2,0.599,0.264,0.103,0.086,0.147,0.401,0.534,0.7,0.451,0.343,0.408,0.389,0.35,0.568,0.055,62,0.139,0.53,0,0
2022,NBA,Jake Layman,laymaja01,27,MIN,SF,34,1,231,0.411,14.4,0.521,0.301,0.123,0.055,0.041,0.479,0.579,0.773,0.222,0.25,0.667,0.229,0.682,1.0,0.096,6,0.486,0.235,0,0
2022,NBA,Damion Lee,leeda03,29,GSW,SG,63,5,1256,0.441,16.4,0.512,0.188,0.146,0.091,0.086,0.488,0.541,0.833,0.429,0.343,0.303,0.337,0.736,0.984,0.005,2,0.396,0.324,2,0
2022,NBA,Saben Lee,leesa01,22,DET,PG,37,0,604,0.39,11.2,0.661,0.379,0.232,0.04,0.011,0.339,0.47,0.597,0.341,0.143,0.0,0.233,0.455,0.786,0.051,7,0.233,0.214,0,0
2022,NBA,Alex Len,lenal01,28,SAC,C,39,10,620,0.534,7.0,0.881,0.415,0.335,0.125,0.006,0.119,0.568,0.712,0.441,0.455,0.0,0.286,0.773,1.0,0.17,26,0.286,0.333,0,0
2022,NBA,Caris LeVert,leverca01,27,2TM,SG,58,49,1781,0.444,12.7,0.7,0.207,0.26,0.201,0.032,0.3,0.497,0.638,0.441,0.442,0.37,0.32,0.303,0.634,0.023,20,0.129,0.303,0,0
2022,NBA,Caris LeVert,leverca01,27,IND,SG,39,39,1214,0.447,13.0,0.696,0.195,0.259,0.211,0.032,0.304,0.501,0.661,0.453,0.42,0.45,0.323,0.295,0.574,0.024,15,0.138,0.346,0,0
2022,NBA,Caris LeVert,leverca01,27,CLE,SG,19,10,567,0.435,12.4,0.711,0.241,0.263,0.177,0.03,0.289,0.485,0.589,0.41,0.512,0.143,0.313,0.325,0.81,0.022,5,0.104,0.143,0,0
2022,NBA,Kira Lewis Jr.,lewiski01,20,NOP,PG,24,0,341,0.404,14.8,0.603,0.267,0.171,0.103,0.062,0.397,0.523,0.718,0.4,0.333,0.333,0.224,0.457,0.846,0.027,3,0.241,0.286,3,0
2022,NBA,Scottie Lewis,lewissc01,21,CHO,SG,2,0,7,,,,,,,,,,,,,,,,,,0,,,0,0
2022,NBA,Damian Lillard,lillada01,31,POR,PG,29,29,1056,0.402,17.9,0.486,0.239,0.071,0.074,0.101,0.514,0.485,0.561,0.308,0.439,0.464,0.324,0.192,0.446,0.005,2,0.056,0.375,0,0
2022,NBA,Nassir Little,littlna01,21,POR,SF,42,23,1088,0.46,14.9,0.511,0.283,0.14,0.038,0.051,0.489,0.584,0.742,0.386,0.333,0.438,0.331,0.691,0.922,0.114,32,0.279,0.372,0,0
2022,NBA,Isaiah Livers,liveris01,23,DET,SF,19,5,383,0.456,20.1,0.289,0.111,0.078,0.033,0.067,0.711,0.538,0.8,0.429,0.667,0.167,0.422,0.643,0.963,0.011,1,0.406,0.423,0,0
2022,NBA,Kevon Looney,looneke01,25,GSW,C,82,80,1732,0.571,4.6,0.997,0.541,0.308,0.066,0.082,0.003,0.573,0.675,0.554,0.292,0.2,0.0,0.736,,0.239,83,0.0,,0,0
2022,NBA,Brook Lopez,lopezbr01,33,MIL,C,13,11,298,0.466,13.2,0.595,0.298,0.198,0.084,0.015,0.405,0.538,0.821,0.346,0.091,0.0,0.358,0.714,0.947,0.122,15,0.34,0.5,0,0
2022,NBA,Robin Lopez,lopezro01,33,ORL,C,36,9,612,0.553,6.2,0.97,0.281,0.618,0.055,0.015,0.03,0.56,0.714,0.512,0.364,0.333,0.333,0.519,1.0,0.035,7,0.167,1.0,1,0
2022,NBA,Didi Louzada,louzama01,22,2TM,SF,9,1,129,0.364,22.3,0.303,0.061,0.121,0.061,0.061,0.697,0.3,0.5,0.0,0.0,1.0,0.391,0.333,1.0,0.0,0,0.174,0.5,0,0
2022,NBA,Didi Louzada,louzama01,22,NOP,SF,2,0,7,0.0,25.1,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0,0.333,0.0,0,0
2022,NBA,Didi Louzada,louzama01,22,POR,SG,7,1,122,0.4,19.4,0.333,0.067,0.133,0.067,0.067,0.667,0.3,0.5,0.0,0.0,1.0,0.45,0.333,1.0,0.0,0,0.15,0.667,0,0
2022,NBA,Kevin Love,loveke01,33,CLE,C,74,4,1665,0.43,19.7,0.373,0.113,0.1,0.084,0.076,0.627,0.493,0.709,0.461,0.391,0.328,0.392,0.571,0.936,0.008,5,0.17,0.358,1,0
2022,NBA,Kyle Lowry,lowryky01,35,MIA,PG,63,63,2133,0.44,19.8,0.391,0.121,0.091,0.091,0.088,0.609,0.539,0.711,0.456,0.456,0.473,0.377,0.303,0.653,0.0,0,0.147,0.446,4,0
2022,NBA,Gabriel Lundberg,lundbga01,27,PHO,SG,4,0,44,0.263,19.3,0.579,0.158,0.053,0.0,0.368,0.421,0.182,0.0,0.0,,0.286,0.375,0.0,0.667,0.0,0,0.0,,0,0
2022,NBA,Timothé Luwawu-Cabarrot,luwawti01,26,ATL,SF,52,18,685,0.398,17.5,0.344,0.22,0.07,0.038,0.016,0.656,0.469,0.512,0.385,0.429,0.333,0.361,0.7,0.977,0.032,6,0.459,0.464,0,0
2022,NBA,Trey Lyles,lylestr01,26,2TM,PF,75,23,1537,0.466,12.5,0.628,0.292,0.224,0.077,0.036,0.372,0.552,0.671,0.516,0.279,0.4,0.321,0.6,1.0,0.046,23,0.239,0.38,1,0
2022,NBA,Trey Lyles,lylestr01,26,DET,PF,51,3,990,0.456,13.2,0.62,0.284,0.216,0.073,0.047,0.38,0.55,0.651,0.53,0.321,0.389,0.301,0.588,1.0,0.039,14,0.205,0.333,1,0
2022,NBA,Trey Lyles,lylestr01,26,SAC,PF,24,20,547,0.489,11.8,0.646,0.309,0.242,0.084,0.011,0.354,0.557,0.709,0.488,0.2,0.5,0.365,0.625,1.0,0.062,9,0.317,0.45,0,0
2022,NBA,Théo Maledon,maledth01,20,OKC,PG,51,7,908,0.375,15.3,0.527,0.117,0.334,0.054,0.022,0.473,0.449,0.514,0.462,0.294,0.286,0.293,0.453,0.864,0.003,1,0.18,0.222,0,0
2022,NBA,Sandro Mamukelashvili,mamuksa01,22,MIL,PF,41,3,407,0.496,13.3,0.548,0.409,0.104,0.026,0.009,0.452,0.556,0.638,0.25,0.667,0.0,0.423,0.629,1.0,0.087,8,0.25,0.308,0,0
2022,NBA,Terance Mann,mannte01,25,LAC,SF,81,33,2317,0.484,12.3,0.699,0.313,0.18,0.138,0.068,0.301,0.535,0.69,0.46,0.4,0.298,0.365,0.519,0.842,0.099,56,0.389,0.358,5,0
