season,lg,player,player_id,age,team,pos,experience
2024,NBA,Miles McBride,mcbrimi01,23.0,NYK,PG,3
2024,NBA,CJ McCollum,mccolcj01,32.0,NOP,PG,11
2024,NBA,T.J. McConnell,mccontj01,31.0,IND,PG,9
2024,NBA,Jalen McDaniels,mcdanja01,26.0,TOR,SF,5
2024,NBA,Jaden McDaniels,mcdanja02,23.0,MIN,SF,4
2024,NBA,Doug McDermott,mcderdo01,32.0,2TM,SF,10
2024,NBA,Doug McDermott,mcderdo01,32.0,IND,SF,10
2024,NBA,Doug McDermott,mcderdo01,32.0,SAS,SF,10
2024,NBA,JaVale McGee,mcgeeja01,36.0,SAC,C,16
2024,NBA,Bryce McGowens,mcgowbr01,21.0,CHO,SG,2
2024,NBA,Jordan McLaughlin,mclaujo01,27.0,MIN,PG,5
2024,NBA,De'Anthony Melton,meltode01,25.0,PHI,SG,6
2024,NBA,Nathan Mensah,mensana01,25.0,CHO,C,1
2024,NBA,Sam Merrill,merrisa01,27.0,CLE,SG,4
2024,NBA,Chimezie Metu,metuch01,26.0,2TM,C,6
2024,NBA,Chimezie Metu,metuch01,26.0,DET,C,6
2024,NBA,Chimezie Metu,metuch01,26.0,PHO,C,6
2024,NBA,Vasilije Micić,micicva01,30.0,2TM,PG,1
2024,NBA,Vasilije Micić,micicva01,30.0,CHO,PG,1
2024,NBA,Vasilije Micić,micicva01,30.0,OKC,PG,1
2024,NBA,Khris Middleton,middlkh01,32.0,MIL,SF,12
2024,NBA,Brandon Miller,millebr02,21.0,CHO,SF,1
2024,NBA,Jordan Miller,millejo02,24.0,LAC,SF,1
2024,NBA,Leonard Miller,millele01,20.0,MIN,SF,1
2024,NBA,Patty Mills,millspa02,35.0,2TM,PG,15
2024,NBA,Patty Mills,millspa02,35.0,ATL,PG,15
2024,NBA,Patty Mills,millspa02,35.0,MIA,PG,15
2024,NBA,Shake Milton,miltosh01,27.0,3TM,SG,6
2024,NBA,Shake Milton,miltosh01,27.0,DET,SG,6
2024,NBA,Shake Milton,miltosh01,27.0,MIN,SG,6
2024,NBA,Shake Milton,miltosh01,27.0,NYK,SG,6
2024,NBA,Justin Minaya,minayju01,24.0,POR,SF,2
2024,NBA,Josh Minott,minotjo01,21.0,MIN,SF,2
2024,NBA,Davion Mitchell,mitchda01,25.0,SAC,PG,3
2024,NBA,Donovan Mitchell,mitchdo01,27.0,CLE,SG,7
2024,NBA,Evan Mobley,mobleev01,22.0,CLE,PF,3
2024,NBA,Isaiah Mobley,mobleis01,24.0,CLE,PF,2
2024,NBA,Malik Monk,monkma01,25.0,SAC,SG,7
2024,NBA,Moses Moody,moodymo01,21.0,GSW,SG,3
2024,NBA,Xavier Moon,moonxa01,29.0,LAC,SG,3
2024,NBA,Taze Moore,mooreta02,25.0,POR,SG,1
2024,NBA,Wendell Moore Jr.,moorewe01,22.0,MIN,SG,2
2024,NBA,Ja Morant,moranja01,24.0,MEM,PG,5
2024,NBA,Markieff Morris,morrima02,34.0,DAL,PF,13
2024,NBA,Marcus Morris,morrima03,34.0,2TM,PF,13
2024,NBA,Marcus Morris,morrima03,34.0,CLE,PF,13
2024,NBA,Marcus Morris,morrima03,34.0,PHI,PF,13
2024,NBA,Monte Morris,morrimo01,28.0,2TM,PG,7
2024,NBA,Monte Morris,morrimo01,28.0,DET,PG,7
2024,NBA,Monte Morris,morrimo01,28.0,MIN,PG,7
2024,NBA,Trey Murphy III,murphtr02,23.0,NOP,SF,3
2024,NBA,Dejounte Murray,murrade01,27.0,ATL,SG,7
2024,NBA,Jamal Murray,murraja01,26.0,DEN,PG,7
2024,NBA,Keegan Murray,murrake02,23.0,SAC,SF,2
2024,NBA,Kris Murray,murrakr01,23.0,POR,SF,1
2024,NBA,Mike Muscala,muscami01,32.0,3TM,C,11
2024,NBA,Mike Muscala,muscami01,32.0,DET,C,11
2024,NBA,Mike Muscala,muscami01,32.0,OKC,C,11
2024,NBA,Mike Muscala,muscami01,32.0,WAS,C,11
2024,NBA,Svi Mykhailiuk,mykhasv01,26.0,BOS,SF,6
2024,NBA,Larry Nance Jr.,nancela02,31.0,NOP,C,9
2024,NBA,Pete Nance,nancepe01,23.0,CLE,PF,1
2024,NBA,Andrew Nembhard,nembhan01,24.0,IND,PG,2
2024,NBA,Aaron Nesmith,nesmiaa01,24.0,IND,SF,4
2024,NBA,Georges Niang,niangge01,30.0,CLE,PF,8
2024,NBA,Daishen Nix,nixda01,21.0,MIN,PG,3
2024,NBA,Zeke Nnaji,nnajize01,23.0,DEN,PF,4
2024,NBA,Jaylen Nowell,nowelja01,24.0,2TM,SG,5
2024,NBA,Jaylen Nowell,nowelja01,24.0,DET,SG,5
2024,NBA,Jaylen Nowell,nowelja01,24.0,MEM,SG,5
2024,NBA,Markquis Nowell,nowelma01,24.0,TOR,SG,1
2024,NBA,Frank Ntilikina,ntilila01,25.0,CHO,PG,7
2024,NBA,Jusuf Nurkić,nurkiju01,29.0,PHO,C,10
2024,NBA,Jordan Nwora,nworajo01,25.0,2TM,SF,4
2024,NBA,Jordan Nwora,nworajo01,25.0,IND,SF,4
2024,NBA,Jordan Nwora,nworajo01,25.0,TOR,SF,4
2024,NBA,Chuma Okeke,okekech01,25.0,ORL,SF,4
2024,NBA,Josh Okogie,okogijo01,25.0,PHO,SG,6
2024,NBA,Onyeka Okongwu,okongon01,23.0,ATL,C,4
2024,NBA,Isaac Okoro,okorois01,23.0,CLE,SF,4
2024,NBA,Kelly Olynyk,olynyke01,32.0,2TM,C,11
2024,NBA,Kelly Olynyk,olynyke01,32.0,TOR,C,11
2024,NBA,Kelly Olynyk,olynyke01,32.0,UTA,C,11
2024,NBA,Eugene Omoruyi,omorueu01,26.0,WAS,SF,3
2024,NBA,Royce O'Neale,onealro01,30.0,2TM,SF,7
2024,NBA,Royce O'Neale,onealro01,30.0,BRK,SF,7
2024,NBA,Royce O'Neale,onealro01,30.0,PHO,SF,7
2024,NBA,Cedi Osman,osmande01,28.0,SAS,SF,7
2024,NBA,Kelly Oubre Jr.,oubreke01,28.0,PHI,SF,9
2024,NBA,Chris Paul,paulch01,38.0,GSW,PG,19
2024,NBA,Cameron Payne,payneca01,29.0,2TM,PG,9
2024,NBA,Cameron Payne,payneca01,29.0,MIL,PG,9
2024,NBA,Cameron Payne,payneca01,29.0,PHI,PG,9
2024,NBA,Gary Payton II,paytoga02,31.0,GSW,SG,8
2024,NBA,Mãozinha Pereira,pereima01,23.0,MEM,SF,1
2024,NBA,Drew Peterson,peterdr01,24.0,BOS,PF,1
2024,NBA,Filip Petrušev,petrufi01,23.0,2TM,C,1
2024,NBA,Filip Petrušev,petrufi01,23.0,PHI,C,1
2024,NBA,Filip Petrušev,petrufi01,23.0,SAC,C,1
2024,NBA,Julian Phillips,phillju01,20.0,CHI,SF,1
2024,NBA,Jalen Pickett,pickeja02,24.0,DEN,SG,1
2024,NBA,Scotty Pippen Jr.,pippesc02,23.0,MEM,PG,2
2024,NBA,Mason Plumlee,plumlma01,33.0,LAC,C,11
2024,NBA,Brandin Podziemski,podzibr01,20.0,GSW,SG,1
2024,NBA,Jakob Poeltl,poeltja01,28.0,TOR,C,8
2024,NBA,Aleksej Pokusevski,pokusal01,22.0,2TM,PF,4
2024,NBA,Aleksej Pokusevski,pokusal01,22.0,CHO,PF,4
2024,NBA,Aleksej Pokusevski,pokusal01,22.0,OKC,PF,4
2024,NBA,Jordan Poole,poolejo01,24.0,WAS,SG,5
2024,NBA,Craig Porter Jr.,portecr01,23.0,CLE,PG,1
2024,NBA,Jontay Porter,portejo01,24.0,TOR,PF,2
2024,NBA,Michael Porter Jr.,portemi01,25.0,DEN,SF,5
2024,NBA,Otto Porter Jr.,porteot01,30.0,TOR,SF,11
2024,NBA,Bobby Portis,portibo01,28.0,MIL,PF,9
2024,NBA,Kristaps Porziņģis,porzikr01,28.0,BOS,C,8
2024,NBA,Micah Potter,pottemi01,25.0,UTA,PF,3
2024,NBA,Dwight Powell,poweldw01,32.0,DAL,C,10
2024,NBA,Norman Powell,powelno01,30.0,LAC,SG,9
2024,NBA,Jason Preston,prestja01,24.0,UTA,PG,2
2024,NBA,Joshua Primo,primojo01,21.0,LAC,SG,3
2024,NBA,Taurean Prince,princta02,29.0,LAL,PF,8
2024,NBA,Payton Pritchard,pritcpa01,26.0,BOS,PG,4
2024,NBA,Olivier-Maxence Prosper,prospol01,21.0,DAL,PF,1
2024,NBA,Trevelin Queen,queentr01,26.0,ORL,SG,3
2024,NBA,Neemias Queta,quetane01,24.0,BOS,C,3
2024,NBA,Immanuel Quickley,quickim01,24.0,2TM,SG,4
2024,NBA,Immanuel Quickley,quickim01,24.0,NYK,SG,4
2024,NBA,Immanuel Quickley,quickim01,24.0,TOR,PG,4
2024,NBA,Lester Quiñones,quinole01,23.0,GSW,SG,2
2024,NBA,Jahmi'us Ramsey,ramseja01,22.0,TOR,SG,3
2024,NBA,Julius Randle,randlju01,29.0,NYK,PF,10
2024,NBA,Duop Reath,reathdu01,27.0,POR,C,1
2024,NBA,Austin Reaves,reaveau01,25.0,LAL,SG,3
2024,NBA,Cam Reddish,reddica01,24.0,LAL,SF,5
2024,NBA,Paul Reed,reedpa01,24.0,PHI,C,4
2024,NBA,Naz Reid,reidna01,24.0,MIN,PF,5
2024,NBA,Jared Rhoden,rhodeja01,24.0,DET,SG,2
2024,NBA,Josh Richardson,richajo01,30.0,MIA,SG,9
2024,NBA,Nick Richards,richani01,26.0,CHO,C,4
2024,NBA,Duncan Robinson,robindu01,29.0,MIA,SF,6
2024,NBA,Jerome Robinson,robinje01,26.0,GSW,SG,4
2024,NBA,Jeremiah Robinson-Earl,robinje02,23.0,NOP,PF,3
2024,NBA,Mitchell Robinson,robinmi01,25.0,NYK,C,6
2024,NBA,Orlando Robinson,robinor01,23.0,MIA,C,2
2024,NBA,David Roddy,roddyda01,22.0,2TM,PF,2
2024,NBA,David Roddy,roddyda01,22.0,MEM,PF,2
2024,NBA,David Roddy,roddyda01,22.0,PHO,PF,2
2024,NBA,Ryan Rollins,rolliry01,21.0,2TM,PG,2
2024,NBA,Ryan Rollins,rolliry01,21.0,MIL,PG,2
2024,NBA,Ryan Rollins,rolliry01,21.0,WAS,PG,2
2024,NBA,Derrick Rose,rosede01,35.0,MEM,PG,15
2024,NBA,Terry Rozier,roziete01,29.0,2TM,SG,9
2024,NBA,Terry Rozier,roziete01,29.0,CHO,SG,9
2024,NBA,Terry Rozier,roziete01,29.0,MIA,PG,9
2024,NBA,Rayan Rupert,ruperra01,19.0,POR,SG,1
2024,NBA,D'Angelo Russell,russeda01,27.0,LAL,PG,9
2024,NBA,Matt Ryan,ryanma01,26.0,NOP,SF,3
2024,NBA,Domantas Sabonis,sabondo01,27.0,SAC,C,8
2024,NBA,Luka Šamanić,samanlu01,24.0,UTA,PF,4
2024,NBA,Jermaine Samuels,samueje01,25.0,HOU,SF,1
2024,NBA,Adama Sanogo,sanogad01,21.0,CHI,PF,1
2024,NBA,Gui Santos,santogu01,21.0,GSW,PF,1
2024,NBA,Dario Šarić,saricda01,29.0,GSW,C,7
2024,NBA,Olivier Sarr,sarrol01,24.0,OKC,C,3
2024,NBA,Marcus Sasser,sassema01,23.0,DET,PG,1
2024,NBA,Admiral Schofield,schofad01,26.0,ORL,PF,4
2024,NBA,Dennis Schröder,schrode01,30.0,2TM,PG,11
2024,NBA,Dennis Schröder,schrode01,30.0,BRK,PG,11
2024,NBA,Dennis Schröder,schrode01,30.0,TOR,PG,11
2024,NBA,Dereon Seabron,seabrde01,23.0,NOP,SG,2
2024,NBA,Alperen Şengün,sengual01,21.0,HOU,C,3
2024,NBA,Brice Sensabaugh,sensabr01,20.0,UTA,SF,1
2024,NBA,Collin Sexton,sextoco01,25.0,UTA,SG,6
2024,NBA,Landry Shamet,shamela01,26.0,WAS,SG,6
2024,NBA,Day'Ron Sharpe,sharpda01,22.0,BRK,C,3
2024,NBA,Shaedon Sharpe,sharpsh01,20.0,POR,SG,2
2024,NBA,Ben Sheppard,sheppbe01,22.0,IND,SG,1
2024,NBA,Pascal Siakam,siakapa01,29.0,2TM,PF,8
2024,NBA,Pascal Siakam,siakapa01,29.0,IND,PF,8
2024,NBA,Pascal Siakam,siakapa01,29.0,TOR,PF,8
2024,NBA,Ben Simmons,simmobe01,27.0,BRK,PG,6
2024,NBA,Kobi Simmons,simmoko01,26.0,TOR,PG,4
2024,NBA,Anfernee Simons,simonan01,24.0,POR,SG,6
2024,NBA,Zavier Simpson,simpsza01,26.0,MEM,PG,2
2024,NBA,Jericho Sims,simsje01,25.0,NYK,C,3
2024,NBA,Dmytro Skapintsev,skapidm01,25.0,NYK,C,1
2024,NBA,Jalen Slawson,slawsja01,24.0,SAC,SF,1
2024,NBA,Javonte Smart,smartja01,24.0,PHI,PG,2
2024,NBA,Marcus Smart,smartma01,29.0,MEM,PG,10
2024,NBA,Dennis Smith Jr.,smithde03,26.0,BRK,PG,7
2024,NBA,Dru Smith,smithdr01,26.0,MIA,SG,2
2024,NBA,Ish Smith,smithis01,35.0,CHO,PG,14
2024,NBA,Jalen Smith,smithja04,23.0,IND,C,4
2024,NBA,Jabari Smith Jr.,smithja05,20.0,HOU,PF,2
2024,NBA,Nick Smith Jr.,smithni01,19.0,CHO,SG,1
2024,NBA,Terquavion Smith,smithte01,21.0,PHI,PG,1
2024,NBA,Jeremy Sochan,sochaje01,20.0,SAS,PF,2
2024,NBA,Pat Spencer,spencpa01,27.0,GSW,PG,1
2024,NBA,Jaden Springer,sprinja01,21.0,2TM,SG,3
2024,NBA,Jaden Springer,sprinja01,21.0,BOS,SG,3
2024,NBA,Jaden Springer,sprinja01,21.0,PHI,SG,3
2024,NBA,Lamar Stevens,stevela01,26.0,2TM,PF,4
2024,NBA,Lamar Stevens,stevela01,26.0,BOS,PF,4
2024,NBA,Lamar Stevens,stevela01,26.0,MEM,PF,4
2024,NBA,Isaiah Stewart,stewais01,22.0,DET,PF,4
2024,NBA,Julian Strawther,strawju01,21.0,DEN,SF,1
2024,NBA,Max Strus,strusma01,27.0,CLE,SF,5
2024,NBA,Jalen Suggs,suggsja01,22.0,ORL,SG,3
2024,NBA,Cole Swider,swideco01,24.0,MIA,SF,2
2024,NBA,Jae'Sean Tate,tateja01,28.0,HOU,SF,4
2024,NBA,Jayson Tatum,tatumja01,25.0,BOS,PF,7
2024,NBA,Terry Taylor,taylote01,24.0,CHI,PF,3
2024,NBA,Garrett Temple,templga01,37.0,TOR,SG,14
2024,NBA,Dalen Terry,terryda01,21.0,CHI,SG,2
2024,NBA,Daniel Theis,theisda01,31.0,2TM,C,7
2024,NBA,Daniel Theis,theisda01,31.0,IND,C,7
2024,NBA,Daniel Theis,theisda01,31.0,LAC,C,7
2024,NBA,Cam Thomas,thomaca02,22.0,BRK,SG,3
2024,NBA,Isaiah Thomas,thomais02,34.0,PHO,PG,12
2024,NBA,Amen Thompson,thompam01,21.0,HOU,SF,1
2024,NBA,Ausar Thompson,thompau01,21.0,DET,SF,1
2024,NBA,Klay Thompson,thompkl01,33.0,GSW,SF,11
2024,NBA,Tristan Thompson,thomptr01,32.0,CLE,C,12
2024,NBA,JT Thor,thorjt01,21.0,CHO,PF,3
2024,NBA,Matisse Thybulle,thybuma01,26.0,POR,SF,5
2024,NBA,Xavier Tillman Sr.,tillmxa01,25.0,2TM,PF,4
2024,NBA,Xavier Tillman Sr.,tillmxa01,25.0,BOS,PF,4
2024,NBA,Xavier Tillman Sr.,tillmxa01,25.0,MEM,C,4
2024,NBA,Jacob Toppin,toppija01,23.0,NYK,SF,1
2024,NBA,Obi Toppin,toppiob01,25.0,IND,PF,4
2024,NBA,Juan Toscano-Anderson,toscaju01,30.0,SAC,SF,5
2024,NBA,Karl-Anthony Towns,townska01,28.0,MIN,PF,9
2024,NBA,Gary Trent Jr.,trentga02,25.0,TOR,SG,6
2024,NBA,Oscar Tshiebwe,tshieos01,24.0,IND,PF,1
2024,NBA,P.J. Tucker,tuckepj01,38.0,2TM,PF,13
2024,NBA,P.J. Tucker,tuckepj01,38.0,LAC,PF,13
2024,NBA,P.J. Tucker,tuckepj01,38.0,PHI,PF,13
2024,NBA,Myles Turner,turnemy01,27.0,IND,C,9
2024,NBA,Hunter Tyson,tysonhu01,23.0,DEN,PF,1
2024,NBA,Stanley Umude,umudest01,24.0,DET,SG,2
2024,NBA,Jonas Valančiūnas,valanjo01,31.0,NOP,C,12
2024,NBA,Jarred Vanderbilt,vandeja01,24.0,LAL,PF,6
2024,NBA,Fred VanVleet,vanvlfr01,29.0,HOU,PG,8
2024,NBA,Devin Vassell,vassede01,23.0,SAS,SG,4
2024,NBA,Sasha Vezenkov,vezenal01,28.0,SAC,PF,1
2024,NBA,Gabe Vincent,vincega01,27.0,LAL,PG,5
2024,NBA,Nikola Vučević,vucevni01,33.0,CHI,C,13
2024,NBA,Tristan Vukcevic,vukcetr01,20.0,WAS,C,1
2024,NBA,Dean Wade,wadede01,27.0,CLE,PF,5
2024,NBA,Franz Wagner,wagnefr01,22.0,ORL,SF,3
2024,NBA,Moritz Wagner,wagnemo01,26.0,ORL,C,6
2024,NBA,Ish Wainright,wainris01,29.0,2TM,SF,3
2024,NBA,Ish Wainright,wainris01,29.0,PHO,SF,3
2024,NBA,Ish Wainright,wainris01,29.0,POR,SF,3
2024,NBA,Jabari Walker,walkeja01,21.0,POR,SF,2
2024,NBA,Jarace Walker,walkeja02,20.0,IND,PF,1
2024,NBA,Lonnie Walker IV,walkelo01,25.0,BRK,SG,6
2024,NBA,Cason Wallace,wallaca01,20.0,OKC,SG,1
2024,NBA,Jordan Walsh,walshjo01,19.0,BOS,SF,1
2024,NBA,T.J. Warren,warretj01,30.0,MIN,SF,9
2024,NBA,P.J. Washington,washipj01,25.0,2TM,PF,5
2024,NBA,P.J. Washington,washipj01,25.0,CHO,PF,5
2024,NBA,P.J. Washington,washipj01,25.0,DAL,PF,5
2024,NBA,TyTy Washington Jr.,washity02,22.0,MIL,PG,2
2024,NBA,Yuta Watanabe,watanyu01,29.0,2TM,SF,6
2024,NBA,Yuta Watanabe,watanyu01,29.0,MEM,SF,6
2024,NBA,Yuta Watanabe,watanyu01,29.0,PHO,SF,6
2024,NBA,Lindy Waters III,waterli01,26.0,OKC,SG,3
2024,NBA,Trendon Watford,watfotr01,23.0,BRK,PF,3
2024,NBA,Peyton Watson,watsope01,21.0,DEN,SF,2
2024,NBA,Victor Wembanyama,wembavi01,20.0,SAS,C,1
2024,NBA,Blake Wesley,weslebl01,20.0,SAS,SG,2
2024,NBA,Russell Westbrook,westbru01,35.0,LAC,PG,16
2024,NBA,Coby White,whiteco01,23.0,CHI,PG,5
2024,NBA,Dariq Whitehead,whiteda01,19.0,BRK,SF,1
2024,NBA,Derrick White,whitede01,29.0,BOS,SG,7
2024,NBA,Jack White,whiteja03,26.0,MEM,SF,2
2024,NBA,Cam Whitmore,whitmca01,19.0,HOU,SF,1
2024,NBA,Aaron Wiggins,wiggiaa01,25.0,OKC,SG,3
2024,NBA,Andrew Wiggins,wiggian01,28.0,GSW,SF,10
2024,NBA,Lindell Wigginton,wiggili01,25.0,MIL,PG,3
2024,NBA,Alondes Williams,willial06,24.0,MIA,SG,2
2024,NBA,Brandon Williams,willibr03,24.0,DAL,PG,2
2024,NBA,Grant Williams,willigr01,25.0,2TM,PF,5
2024,NBA,Grant Williams,willigr01,25.0,CHO,PF,5
2024,NBA,Grant Williams,willigr01,25.0,DAL,PF,5
2024,NBA,Jalen Williams,willija06,22.0,OKC,PF,2
2024,NBA,Jaylin Williams,willija07,21.0,OKC,C,2
2024,NBA,Jeenathan Williams,willije02,24.0,HOU,SG,2
2024,NBA,Kenrich Williams,willike04,29.0,OKC,PF,6
2024,NBA,Mark Williams,willima07,22.0,CHO,C,2
2024,NBA,Malik Williams,willima11,25.0,TOR,C,1
2024,NBA,Patrick Williams,willipa01,22.0,CHI,PF,4
2024,NBA,Robert Williams,williro04,26.0,POR,C,6
2024,NBA,Vince Williams Jr.,willivi01,23.0,MEM,SG,2
2024,NBA,Zion Williamson,willizi01,23.0,NOP,PF,4
2024,NBA,Ziaire Williams,willizi02,22.0,MEM,SF,3
2024,NBA,D.J. Wilson,wilsodj01,27.0,PHI,PF,6
2024,NBA,Jalen Wilson,wilsoja03,23.0,BRK,PF,1
2024,NBA,Dylan Windler,windldy01,27.0,3TM,SF,4
2024,NBA,Dylan Windler,windldy01,27.0,ATL,SF,4
2024,NBA,Dylan Windler,windldy01,27.0,LAL,SF,4
2024,NBA,Dylan Windler,windldy01,27.0,NYK,SF,4
2024,NBA,James Wiseman,wisemja01,22.0,DET,C,3
2024,NBA,Isaiah Wong,wongis01,23.0,IND,SG,1
2024,NBA,Christian Wood,woodch01,28.0,LAL,PF,8
2024,NBA,Delon Wright,wrighde01,31.0,2TM,PG,9
2024,NBA,Delon Wright,wrighde01,31.0,MIA,PG,9
2024,NBA,Delon Wright,wrighde01,31.0,WAS,PG,9
2024,NBA,Thaddeus Young,youngth01,35.0,2TM,PF,17
2024,NBA,Thaddeus Young,youngth01,35.0,PHO,PF,17
2024,NBA,Thaddeus Young,youngth01,35.0,TOR,PF,17
2024,NBA,Trae Young,youngtr01,25.0,ATL,PG,6
2024,NBA,Omer Yurtseven,yurtsom01,25.0,UTA,C,3
2024,NBA,Cody Zeller,zelleco01,31.0,NOP,C,11
2024,NBA,Ivica Zubac,zubaciv01,26.0,LAC,C,8
